"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 영동군 영동읍 동정리,89,렉시움,84.52,11~20,"21,800",9,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.52,21~30,"21,800",7,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,1~10,"20,700",4,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,21~30,"20,700",4,2015,동정로
 충청북도 영동군 영동읍 동정리,118-2,세림,84.63,1~10,"7,900",1,1993,동정로1길
 충청북도 영동군 영동읍 부용리,88-2,대림주택,59.94,21~30,"5,400",2,1992,학산영동로
 충청북도 영동군 영동읍 부용리,425,서한무궁화,83.98,11~20,"9,500",5,1999,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,59.88,1~10,"13,050",4,2009,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,59.88,11~20,"13,300",14,2009,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,77.26,21~30,"18,000",7,2009,상부용로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),39.94,11~20,"5,450",4,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,21~30,"6,200",1,2002,눈어치로
 충청북도 영동군 영동읍 설계리,621-1,훼미리타운,33,11~20,"2,100",2,1998,눈어치로
 충청북도 영동군 영동읍 설계리,621-1,훼미리타운,59.94,11~20,"5,000",5,1998,눈어치로
 충청북도 영동군 황간면 남성리,583-2,서도프라쟈,59.91,21~30,"4,100",4,1993,황간로
 충청북도 영동군 황간면 남성리,583-2,서도프라쟈,59.91,21~30,"4,050",6,1993,황간로
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,1~10,"7,631",1,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,1~10,"7,931",2,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,1~10,"9,000",12,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,11~20,"8,800",11,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,1~10,"8,400",7,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,11~20,"8,300",14,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,21~30,"8,000",8,1995,가화3길
 충청북도 옥천군 옥천읍 문정리,467-5,대성진달래아파트,84.5,1~10,"15,800",4,1997,관성로1길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,11~20,"7,700",6,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,21~30,"8,100",11,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,84.99,11~20,"19,000",3,2007,동부로
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.49,1~10,"9,400",14,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,11~20,"13,450",12,2002,장야3길
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,600",4,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,600",9,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,1~10,"12,300",2,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,21~30,"12,000",6,2003,음성로
 충청북도 음성군 감곡면 오향리,409-1,삼성래미안,84.94,1~10,"12,750",9,1994,거일길
 충청북도 음성군 금왕읍 금석리,259,로얄맨션,59.76,1~10,"6,500",4,1991,음성로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,1~10,"4,000",6,2003,금일로
 충청북도 음성군 금왕읍 내송리,216-1,우원,41.19,1~10,"5,100",4,2003,금일로
 충청북도 음성군 금왕읍 무극리,661,두진백로2차,59.52,11~20,"10,500",5,1997,탑골길
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,11~20,"12,300",7,2004,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~30,"7,250",4,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~30,"7,000",2,1995,무극로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,1~10,"3,900",4,1992,신내로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,11~20,"2,900",6,1992,신내로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,50.52,11~20,"2,600",5,1992,신내로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,21~30,"7,200",1,2002,대금로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,400",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,500",8,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,11~20,"7,550",9,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,11~20,"7,200",15,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,500",8,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,500",5,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,59.96,11~20,"10,100",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"15,000",7,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"14,800",12,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"13,300",1,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"15,000",6,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"13,720",2,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"13,300",1,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"13,300",1,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,170",6,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"1,850",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"1,900",13,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,1~10,"2,970",4,1994,신내로
 충청북도 음성군 대소면 삼정리,610-5,기흥윗마을,84.66,21~30,"15,000",3,2002,대동로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,21~30,"14,500",9,2008,대금로
 충청북도 음성군 대소면 오류리,66-5,기흥아랫마을,56.83,21~30,"9,700",4,2000,대금로379번길
 충청북도 음성군 대소면 오산리,114-5,풍산,45,1~10,"4,800",3,1991,오산로
 충청북도 음성군 대소면 오산리,114-5,풍산,75.33,1~10,"8,000",3,1991,오산로
 충청북도 음성군 대소면 오산리,203-3,한마을,52.38,21~30,"5,900",3,1995,오산로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,11~20,"15,200",6,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,11~20,"16,700",7,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,1~10,"18,450",13,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,1~10,"19,300",8,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,11~20,"20,100",8,2012,대금로
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,21~30,"5,000",1,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,51.99,21~30,"7,600",9,1997,대화1길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,1~10,"3,000",2,1998,대성로77번길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,11~20,"3,000",3,1998,대성로77번길
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,1~10,"19,750",16,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,11~20,"19,100",17,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~30,"19,300",6,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~30,"19,500",21,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~30,"18,000",4,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~30,"19,500",11,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~30,"19,800",17,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"21,800",20,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"19,500",1,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"22,300",22,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"19,300",2,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"21,800",17,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"22,000",2,2014,학예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,1~10,"18,000",18,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,21~30,"18,200",16,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"17,800",10,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"17,300",3,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,21~30,"17,400",2,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.94,1~10,"17,550",12,2014,사예로
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"4,800",4,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,53.46,1~10,"6,000",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,53.46,11~20,"4,600",4,2009,덕금로211번길
 충청북도 음성군 생극면 신양리,388-11,홍은모드니,49.68,1~10,"4,700",10,1996,오신로550번길
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"11,500",10,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"10,600",1,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~30,"11,700",12,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,450",14,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,300",2,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,500",8,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,11~20,"14,500",3,2005,반기문로
 충청북도 음성군 음성읍 읍내리,679-2,무지개,59.93,1~10,"6,100",11,1993,용광로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,11~20,"7,500",11,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,21~30,"8,000",4,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,21~30,"7,800",13,1993,시장로
 충청북도 음성군 음성읍 읍내리,402-4,시티빌아파트,73.66,11~20,"17,000",3,2015,중앙로40번길
 충청북도 음성군 음성읍 읍내리,692-1,청솔,59.76,11~20,"6,300",5,1996,교동1길
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,11~20,"4,400",10,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~30,"4,500",11,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~30,"4,450",13,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,1~10,"4,600",9,1994,설성로
 충청북도 제천시 강제동,903,강제코아루파크,84.4,21~30,"22,000",17,2015,청풍호로10길
 충청북도 제천시 고암동,1142,고암두진4차,33,11~20,"4,450",14,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~30,"5,050",5,2000,용두천로
 충청북도 제천시 고암동,1250,고암주공1,38.52,1~10,"4,000",5,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,38.52,11~20,"3,850",5,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,38.52,21~30,"4,200",4,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,39.72,11~20,"5,200",1,1987,고암로14길
 충청북도 제천시 고암동,1129-1,금용,59.91,11~20,"8,000",13,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,59.91,21~30,"8,100",8,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,72.12,11~20,"10,350",4,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,83.64,1~10,"12,000",11,1993,용두천로44길
 충청북도 제천시 고암동,1101,두진백로,45.6,1~10,"6,800",3,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,45.6,11~20,"7,500",8,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,45.6,11~20,"7,600",2,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,45.6,21~30,"6,700",13,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,21~30,"10,500",10,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,60,21~30,"11,900",15,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,76.52,11~20,"13,100",12,1997,용두천로
 충청북도 제천시 고암동,1254,보미파란채,85,21~30,"20,400",3,2009,용두천로46길
 충청북도 제천시 고암동,1254,보미파란채,148.26,21~30,"28,000",10,2009,용두천로46길
 충청북도 제천시 고암동,1163-1,부강,58.93,11~20,"6,800",4,1988,고암로
 충청북도 제천시 고암동,1169-7,홍인,77.52,11~20,"7,000",5,1992,용두천로
 충청북도 제천시 교동,1-1,두진,59.97,1~10,"9,300",12,1994,독순로23길
 충청북도 제천시 동현동,63-1,세경,38.25,1~10,"3,500",1,1989,의병대로30길
 충청북도 제천시 동현동,63-1,세경,56.88,11~20,"5,000",-1,1989,의병대로26길
 충청북도 제천시 명동,174-2,진보하이스트,59.96,1~10,"16,240",14,2013,의병대로14길
 충청북도 제천시 모산동,543-9,로즈웰모산힐,84.91,1~10,"17,600",9,2003,신죽하로
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,1~10,"8,500",10,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,1~10,"7,850",1,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,1~10,"8,100",11,2004,용두대로36길
 충청북도 제천시 봉양읍 주포리,235,중앙,55.02,11~20,"5,300",11,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,59.71,11~20,"5,700",4,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~30,"7,500",12,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~30,"7,900",15,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~30,"7,900",8,1994,제원로2길
 충청북도 제천시 신백동,208-5,극동1,84.99,1~10,"13,300",9,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동1,84.99,11~20,"13,100",10,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.99,1~10,"12,850",6,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.99,21~30,"13,100",9,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.99,21~30,"12,350",5,1993,관전로1길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,1~10,"7,600",2,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,21~30,"7,500",11,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,1~10,"8,700",7,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,11~20,"8,650",8,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,21~30,"9,700",2,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,21~30,"8,800",3,1996,탑안로4길
 충청북도 제천시 신백동,209-8,선광로즈웰,59.96,11~20,"11,300",5,2000,신백로
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,11~20,"10,500",10,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,1~10,"8,000",13,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,11~20,"10,700",11,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,21~30,"10,900",6,2000,의병대로35길
 충청북도 제천시 신백동,205-5,장미,59.74,11~20,"7,500",9,1994,의병대로36길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,1~10,"5,000",2,1988,신백로14길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,21~30,"5,400",2,1988,신백로12길
 충청북도 제천시 신백동,198-3,화성2차,45.6,1~10,"4,600",4,1992,신백로14길
 충청북도 제천시 신백동,198-3,화성2차,45.6,11~20,"3,800",5,1992,신백로14길
 충청북도 제천시 영천동,458,(458-0),77.85,11~20,"14,500",4,2014,내제로
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,1~10,"14,200",6,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,1~10,"12,000",1,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,11~20,"18,700",15,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,11~20,"16,800",4,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,21~30,"18,000",8,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,21~30,"18,200",13,2007,바이오밸리로
 충청북도 제천시 장락동,678,장락e-편한세상,84.94,11~20,"21,000",4,2007,장락로
 충청북도 제천시 장락동,678,장락e-편한세상,84.97,11~20,"19,900",1,2007,장락로
 충청북도 제천시 장락동,1046,장락동롯데캐슬,84.88,21~30,"21,000",13,2008,신죽하로
 충청북도 제천시 장락동,536-4,장락로즈웰,79.5,21~30,"14,500",6,2001,장락로
 충청북도 제천시 장락동,536-4,장락로즈웰,105.82,1~10,"16,300",6,2001,장락로
 충청북도 제천시 장락동,1026,장락주공2단지,39.99,11~20,"7,400",4,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,39.99,21~30,"7,000",7,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"8,850",6,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"8,850",14,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"8,900",10,1999,죽하로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,1~10,"8,500",11,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,1~10,"8,000",6,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,1~10,"9,000",10,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,11~20,"8,200",4,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,21~30,"9,000",8,1995,청전대로
 충청북도 제천시 장락동,460,천일베리굿,59.95,21~30,"12,000",14,2003,내토로65길
 충청북도 제천시 장락동,460,천일베리굿,84.92,1~10,"15,300",7,2003,내토로65길
 충청북도 제천시 장락동,460,천일베리굿,84.92,21~30,"16,000",13,2003,내토로65길
 충청북도 제천시 천남동,9-10,코아루,84.89,1~10,"19,000",7,2005,원뜰로
 충청북도 제천시 청전동,626,덕일,84.75,11~20,"11,000",4,1991,용두천로
 충청북도 제천시 청전동,639,비둘기,35.52,1~10,"4,650",9,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,550",5,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~30,"4,550",6,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~30,"4,500",6,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~30,"3,800",1,1991,청전대로
 충청북도 제천시 청전동,480-4,성한,54.63,11~20,"6,100",4,1991,명륜로2길
 충청북도 제천시 청전동,326-5,제천현대,84.95,1~10,"11,250",6,1990,의림대로
 충청북도 제천시 청전동,326-5,제천현대,84.95,11~20,"10,000",9,1990,의림대로
 충청북도 제천시 청전동,4,주공,41.56,1~10,"2,297",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,21~30,"4,000",2,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,21~30,"3,800",5,1980,청전대로15길
 충청북도 제천시 청전동,646,청전2주공,40,1~10,"5,600",3,1991,고암로
 충청북도 제천시 청전동,646,청전2주공,40,21~30,"5,200",4,1991,고암로
 충청북도 제천시 청전동,646,청전2주공,40,21~30,"5,700",4,1991,고암로
 충청북도 제천시 청전동,72,현대,71.18,1~10,"12,250",8,1990,용두천로
 충청북도 제천시 청전동,72,현대,71.18,21~30,"12,000",6,1990,용두천로
 충청북도 제천시 청전동,72,현대,84.95,11~20,"13,300",13,1990,용두천로
 충청북도 제천시 청전동,485-21,형석,39.92,21~30,"4,900",2,1990,명륜로4길
 충청북도 제천시 하소동,82,주공,39.3,11~20,"6,300",4,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,39.3,11~20,"6,450",3,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,39.69,11~20,"5,600",4,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,46.68,11~20,"5,600",5,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,46.68,11~20,"6,450",4,1989,용두대로15길
 충청북도 제천시 하소동,353,주공2,39.6,11~20,"7,300",1,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,1~10,"9,350",9,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,1~10,"9,700",13,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~30,"8,500",1,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~30,"9,100",15,1995,하소로
 충청북도 제천시 하소동,139,청구,59.81,1~10,"12,500",8,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,11~20,"12,100",15,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,11~20,"12,650",6,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,11~20,"10,900",8,2002,용두대로15길
 충청북도 제천시 하소동,110,하소현대,59.99,1~10,"12,650",13,1996,용두대로15길
 충청북도 제천시 하소동,110,하소현대,59.99,1~10,"12,400",8,1996,용두대로15길
 충청북도 제천시 하소동,110,하소현대,59.99,1~10,"12,500",11,1996,용두대로15길
 충청북도 제천시 하소동,110,하소현대,59.99,21~30,"12,450",9,1996,용두대로15길
 충청북도 제천시 하소동,110,하소현대,84.42,1~10,"14,450",15,1996,용두대로15길
 충청북도 제천시 하소동,110,하소현대,84.42,11~20,"14,500",6,1996,용두대로15길
 충청북도 제천시 하소동,156,현대힐스테이트,121,21~30,"31,900",13,2008,용두대로7길
 충청북도 증평군 증평읍 송산리,721,지평더웰,59.98,1~10,"17,000",11,2014,송산로
