"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 영동군 영동읍 동정리,89,렉시움,84.52,11~20,"21,300",4,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,1~10,"21,800",10,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.97,1~10,"20,700",3,2015,동정로
 충청북도 영동군 영동읍 동정리,68-1,영동현대,84.98,1~10,"12,000",6,1996,동정로
 충청북도 영동군 영동읍 동정리,93,이든팰리스,84.9,21~31,"21,550",4,2015,동정로
 충청북도 영동군 영동읍 매천리,394,호암,84.73,1~10,"7,000",4,1989,영동황간로
 충청북도 영동군 영동읍 부용리,593-1,삼부,82.16,21~31,"4,900",2,1991,학산영동로
 충청북도 영동군 영동읍 부용리,417,지평더웰,84.97,11~20,"18,300",3,2007,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,59.88,21~31,"13,500",10,2009,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,77.26,21~31,"17,900",7,2009,상부용로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),39.94,1~10,"5,400",1,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,1~10,"7,250",9,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,1~10,"6,900",8,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,11~20,"7,200",11,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,21~31,"7,000",15,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.89,21~31,"6,700",10,2002,눈어치로
 충청북도 영동군 영동읍 설계리,621-1,훼미리타운,33,21~31,"3,500",6,1998,눈어치로
 충청북도 영동군 용산면 구촌리,172-1,진산,59.61,11~20,"5,300",1,1995,용산로6길
 충청북도 영동군 용산면 구촌리,172-1,진산,84.68,11~20,"5,400",5,1995,용산로6길
 충청북도 영동군 황간면 남성리,534-1,문원하늘,84.98,11~20,"13,000",8,2012,황간로
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,1~10,"9,050",11,2002,가화3길
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,1~10,"2,100",4,1993,성암응천길
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,21~31,"2,200",1,1993,성암응천길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,11~20,"8,200",9,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,11~20,"16,200",14,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,21~31,"16,200",12,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,21~31,"16,200",12,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,84.99,1~10,"24,300",10,2007,동부로
 충청북도 옥천군 옥천읍 장야리,262,성진,84.95,21~31,"9,200",1,1994,장야1길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.49,21~31,"9,900",12,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.95,21~31,"10,600",8,2002,장야3길
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,11~20,"7,700",3,1997,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,84.99,1~10,"11,000",4,1997,성왕로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"6,500",8,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,11~20,"8,000",7,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,11~20,"12,300",4,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,11~20,"12,500",9,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,21~31,"12,500",3,2003,음성로
 충청북도 음성군 감곡면 오향리,409-1,삼성래미안,59.76,1~10,"8,200",5,1994,거일길
 충청북도 음성군 금왕읍 금석리,372-5,벽성,57.04,21~31,"7,900",2,1993,금석로
 충청북도 음성군 금왕읍 금석리,372-5,벽성,57.04,21~31,"5,500",10,1993,금석로
 충청북도 음성군 금왕읍 금석리,279-8,환성,44.82,1~10,"3,600",3,1992,대금로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,1~10,"4,200",6,2003,금일로
 충청북도 음성군 금왕읍 내송리,216-1,우원,41.19,1~10,"5,500",5,2003,금일로
 충청북도 음성군 금왕읍 내송리,216-1,우원,41.19,1~10,"5,200",5,2003,금일로
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,1~10,"7,500",1,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,1~10,"8,250",1,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,11~20,"8,700",6,1995,탑골길
 충청북도 음성군 금왕읍 무극리,661,두진백로2차,84.85,21~31,"14,400",7,1997,탑골길
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,11~20,"12,500",12,2004,무극로
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,21~31,"12,500",8,2004,무극로
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,84.74,1~10,"16,500",3,2004,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,36.08,21~31,"4,900",9,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,1~10,"8,150",3,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,1~10,"8,000",4,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,11~20,"8,200",3,1998,무극로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),51.95,1~10,"10,000",4,2002,대금로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,1~10,"7,500",9,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,11~20,"8,400",13,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,11~20,"7,100",8,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~31,"6,900",1,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~31,"7,250",10,1995,무극로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,21~31,"7,900",1,2002,대금로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"6,300",1,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,400",6,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~31,"7,700",14,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"14,500",5,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"14,900",11,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~31,"14,500",10,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"2,300",8,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,40.23,21~31,"3,700",7,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,40.23,21~31,"3,550",5,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,21~31,"2,900",6,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,35.52,21~31,"3,000",2,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,11~20,"4,000",4,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,11~20,"4,000",4,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,11~20,"4,000",5,1994,신내로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,21~31,"14,900",10,2008,대금로
 충청북도 음성군 대소면 오류리,66-5,기흥아랫마을,56.83,11~20,"10,000",12,2000,대금로379번길
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,11~20,"4,300",6,1991,오산로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,11~20,"14,500",4,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,1~10,"20,000",15,2012,대금로
 충청북도 음성군 대소면 태생리,79-5,대소한양1,51.99,11~20,"6,800",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-5,대소한양1,51.99,21~31,"7,000",6,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,11~20,"5,700",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,11~20,"5,600",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,11~20,"5,700",2,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,21~31,"5,600",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,51.99,11~20,"6,600",2,1997,대화1길
 충청북도 음성군 대소면 태생리,269,청우,59.32,11~20,"5,200",2,1993,대성로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,11~20,"18,300",4,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,21~31,"17,850",20,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,1~10,"17,500",15,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,1~10,"17,800",7,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,21~31,"18,250",14,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,21~31,"18,500",20,2014,사예로
 충청북도 음성군 삼성면 덕정리,768-1,꽃무늬,59.96,11~20,"7,300",7,1995,덕정로30번길
 충청북도 음성군 삼성면 덕정리,768-1,꽃무늬,99.16,11~20,"9,500",1,1995,덕정로30번길
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"11,200",9,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"10,800",7,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"11,300",5,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"11,400",13,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"11,000",11,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"13,850",11,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"13,900",7,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~31,"14,900",7,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~31,"14,200",11,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~31,"14,500",13,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~31,"14,350",14,2005,반기문로
 충청북도 음성군 음성읍 신천리,215-1,유웅,80.19,11~20,"6,000",5,1990,오성길24번길
 충청북도 음성군 음성읍 신천리,215-1,유웅,82.8,11~20,"6,400",2,1990,오성길24번길
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,11~20,"8,000",5,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,84.94,11~20,"11,000",12,1993,시장로
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,61.56,21~31,"16,300",12,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,692-1,청솔,59.76,21~31,"5,900",8,1996,교동1길
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,1~10,"3,500",9,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,11~20,"3,850",14,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,11~20,"4,000",11,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,11~20,"4,450",12,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,11~20,"4,000",2,1994,설성로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~31,"4,750",7,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~31,"4,750",8,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~31,"4,330",2,2000,용두천로
 충청북도 제천시 고암동,1250,고암주공1,38.52,21~31,"4,500",3,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,47.25,1~10,"4,300",5,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,39.72,11~20,"4,700",2,1987,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,39.72,21~31,"2,500",2,1987,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,47.1,21~31,"5,900",1,1987,고암로14길
 충청북도 제천시 고암동,1129-1,금용,59.91,11~20,"8,900",5,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,83.64,21~31,"12,400",3,1993,용두천로44길
 충청북도 제천시 고암동,1101,두진백로,45.6,21~31,"6,300",14,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,60,21~31,"11,500",14,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,84.9,1~10,"15,000",4,1997,용두천로
 충청북도 제천시 고암동,1254,보미파란채,84.97,11~20,"20,600",13,2009,용두천로46길
 충청북도 제천시 고암동,1254,보미파란채,85,11~20,"20,200",3,2009,용두천로46길
 충청북도 제천시 고암동,1254,보미파란채,85,11~20,"21,500",12,2009,용두천로46길
 충청북도 제천시 고암동,1163-1,부강,58.93,11~20,"6,000",1,1988,고암로
 충청북도 제천시 교동,1-1,두진,84.01,1~10,"12,560",12,1994,독순로23길
 충청북도 제천시 남천동,1228,그린빌라트,120.79,1~10,"13,500",1,2002,용두천로6길
 충청북도 제천시 동현동,63-1,세경,56.88,11~20,"5,300",3,1989,의병대로30길
 충청북도 제천시 명동,174-2,진보하이스트,59.96,21~31,"17,245",10,2013,의병대로14길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,11~20,"8,550",10,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~31,"8,500",10,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~31,"8,400",13,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~31,"7,400",1,2004,용두대로36길
 충청북도 제천시 봉양읍 주포리,235,중앙,49.5,1~10,"5,800",11,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,49.5,11~20,"6,000",6,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,55.02,21~31,"5,200",1,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,1~10,"7,400",2,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~31,"7,300",8,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~31,"7,950",11,1994,제원로2길
 충청북도 제천시 신백동,208-5,극동2,84.99,11~20,"12,800",2,1993,관전로1길
 충청북도 제천시 신백동,110,덕일한마음1,59.95,21~31,"9,000",3,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.95,21~31,"9,300",9,1996,탑안로4길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,11~20,"10,500",9,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,11~20,"9,000",1,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,21~31,"10,300",5,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,21~31,"10,450",15,2000,의병대로35길
 충청북도 제천시 신백동,201-1,화성(1~8동),41.04,1~10,"4,300",3,1988,신백로14길
 충청북도 제천시 영천동,458,(458-0),77.85,11~20,"14,500",6,2014,내제로
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,11~20,"14,300",13,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,1~10,"16,500",11,2007,바이오밸리로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"9,100",8,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,11~20,"9,500",10,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,11~20,"9,100",12,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,21~31,"9,200",6,1999,죽하로
 충청북도 제천시 장락동,325,장락파라디아,84.94,1~10,"21,500",11,2008,내토로57길
 충청북도 제천시 장락동,325,장락파라디아,84.94,11~20,"21,500",6,2008,내토로57길
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,1~10,"8,000",4,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,11~20,"8,700",6,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,21~31,"8,200",1,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,21~31,"8,750",5,1995,청전대로
 충청북도 제천시 장락동,460,천일베리굿,59.95,11~20,"11,700",3,2003,내토로65길
 충청북도 제천시 천남동,9-10,코아루,176.73,21~31,"23,000",1,2005,원뜰로
 충청북도 제천시 청전동,626,덕일,84.12,21~31,"14,200",2,1991,용두천로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,300",2,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,000",8,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,600",6,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,900",14,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,11~20,"4,550",8,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~31,"4,600",8,1991,청전대로
 충청북도 제천시 청전동,1069,성우한솔,59.92,11~20,"11,500",17,1995,용두천로
 충청북도 제천시 청전동,4,주공,41.56,21~31,"3,100",2,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,41.56,21~31,"3,250",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,41.98,21~31,"3,800",3,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,41.99,21~31,"3,000",3,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.11,21~31,"3,900",1,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,11~20,"2,500",1,1980,청전대로15길
 충청북도 제천시 청전동,646,청전2주공,40,11~20,"5,700",3,1991,고암로
 충청북도 제천시 청전동,646,청전2주공,46.99,1~10,"5,430",5,1991,고암로
 충청북도 제천시 청전동,72,현대,84.95,11~20,"12,300",5,1990,용두천로
 충청북도 제천시 청전동,72,현대,84.95,21~31,"13,300",2,1990,용두천로
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,1~10,"21,000",13,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,1~10,"19,700",2,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,11~20,"22,000",13,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,11~20,"22,800",15,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,21~31,"22,000",9,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,21~31,"21,500",2,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,84.99,21~31,"22,000",4,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,117.01,1~10,"23,700",3,2007,용두대로7길
 충청북도 제천시 하소동,198,제천그린코아루2차,117.01,11~20,"26,500",13,2007,용두대로7길
 충청북도 제천시 하소동,82,주공,39.69,1~10,"5,900",4,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,39.69,11~20,"6,000",1,1989,용두대로15길
 충청북도 제천시 하소동,82,주공,47.01,1~10,"6,400",4,1989,용두대로15길
 충청북도 제천시 하소동,353,주공2,58.74,1~10,"9,950",14,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,11~20,"10,500",6,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~31,"9,200",8,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~31,"9,500",12,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~31,"10,000",12,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~31,"9,700",6,1995,하소로
 충청북도 제천시 하소동,353,주공2,58.74,21~31,"9,600",12,1995,하소로
 충청북도 제천시 하소동,139,청구,59.81,11~20,"13,000",9,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,11~20,"13,800",9,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,11~20,"13,650",7,2002,용두대로15길
 충청북도 제천시 하소동,139,청구,59.81,21~31,"12,900",14,2002,용두대로15길
 충청북도 제천시 하소동,110,하소현대,59.99,21~31,"11,600",6,1996,용두대로15길
 충청북도 제천시 하소동,156,현대힐스테이트,121,21~31,"31,500",5,2008,용두대로7길
 충청북도 제천시 하소동,156,현대힐스테이트,121,21~31,"25,000",1,2008,용두대로7길
 충청북도 제천시 화산동,906,무궁화,59.9,11~20,"6,000",6,1994,내토로40나길
 충청북도 증평군 도안면 화성리,325-1,윤모아파트,59.97,1~10,"1,100",8,2011,남촌길
 충청북도 증평군 증평읍 송산리,721,지평더웰,59.98,11~20,"16,200",8,2014,송산로
 충청북도 증평군 증평읍 신동리,542,상아,39.37,1~10,"3,400",1,1989,삼일로
 충청북도 증평군 증평읍 신동리,545,"증평주공2,3",58.14,11~20,"7,000",10,1995,창신로
 충청북도 증평군 증평읍 신동리,545,"증평주공2,3",58.14,11~20,"7,900",15,1995,창신로
 충청북도 증평군 증평읍 신동리,545,"증평주공2,3",58.14,21~31,"6,500",7,1995,창신로
 충청북도 증평군 증평읍 용강리,35,서호이타운,28.51,21~31,"2,200",5,2001,광장로
 충청북도 증평군 증평읍 장동리,921,증평4주공,51.95,11~20,"8,750",14,2003,문화로
 충청북도 증평군 증평읍 장동리,921,증평4주공,51.95,11~20,"8,150",1,2003,문화로
 충청북도 증평군 증평읍 장동리,921,증평4주공,59.92,1~10,"12,800",15,2003,문화로
 충청북도 증평군 증평읍 장동리,255,증평삼일,59.9,1~10,"6,900",15,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,59.9,11~20,"7,500",10,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,59.9,11~20,"6,900",5,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,59.9,11~20,"8,500",11,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,59.9,21~31,"7,800",13,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,84.95,11~20,"12,300",11,1992,장뜰로
 충청북도 증평군 증평읍 장동리,255,증평삼일,84.95,21~31,"11,000",6,1992,장뜰로
 충청북도 증평군 증평읍 창동리,79,예다인1001,109.89,11~20,"18,000",8,2008,충청대로
 충청북도 증평군 증평읍 창동리,544,주공,39.3,1~10,"4,000",5,1988,삼보로1길
 충청북도 증평군 증평읍 창동리,544,주공,39.3,11~20,"5,500",1,1988,삼보로1길
 충청북도 증평군 증평읍 창동리,544,주공,39.69,11~20,"5,500",3,1988,삼보로1길
 충청북도 증평군 증평읍 창동리,544,주공,47.01,1~10,"5,300",5,1988,삼보로1길
 충청북도 증평군 증평읍 창동리,822,파라디아1차,84.84,11~20,"18,400",7,2007,충청대로
 충청북도 증평군 증평읍 창동리,822,파라디아1차,84.84,21~31,"18,500",13,2007,충청대로
 충청북도 증평군 증평읍 창동리,822,파라디아1차,84.98,1~10,"18,450",12,2007,충청대로
 충청북도 증평군 증평읍 창동리,822,파라디아1차,84.98,11~20,"18,700",12,2007,충청대로
 충청북도 증평군 증평읍 창동리,822,파라디아1차,84.98,21~31,"18,800",7,2007,충청대로
 충청북도 증평군 증평읍 초중리,114,일진뜨리에,59.68,11~20,"9,200",4,2005,가장골길
 충청북도 증평군 증평읍 초중리,114,일진뜨리에,59.68,21~31,"9,300",15,2005,가장골길
 충청북도 증평군 증평읍 초중리,533-1,한라비발디,84.97,21~31,"17,780",13,2006,초중6길
 충청북도 진천군 광혜원면 광혜원리,1085,광혜원코아루,84.94,11~20,"16,900",12,2010,구암길
