"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 단양군 매포읍 평동리,1000,공간가든2,37.44,11~20,"1,400",5,1992,평동4로
 충청북도 단양군 매포읍 평동리,1335,단양태양드림빌,34.44,21~31,"3,300",9,2005,평동38길
 충청북도 단양군 매포읍 평동리,1335,단양태양드림빌,50.4,1~10,"4,500",9,2005,평동38길
 충청북도 단양군 매포읍 평동리,1335,단양태양드림빌,50.4,21~31,"4,630",10,2005,평동38길
 충청북도 단양군 매포읍 평동리,1335,단양태양드림빌,57.42,21~31,"4,600",2,2005,평동38길
 충청북도 보은군 보은읍 교사리,402-29,극동,59.04,21~31,"6,350",7,1997,향교1길
 충청북도 보은군 보은읍 교사리,59-4,대청,71.94,11~20,"5,000",3,1986,교사1길
 충청북도 보은군 보은읍 교사리,402-3,에스엠101동,59.91,11~20,"7,400",3,2000,향교1길
 충청북도 보은군 보은읍 교사리,377-7,에스엠102동,55.3,21~31,"6,500",9,2000,향교1길
 충청북도 보은군 보은읍 삼산리,151-25,대신리츠빌,84.42,11~20,"16,000",1,2014,교사삼산1길
 충청북도 보은군 보은읍 삼산리,171-4,진화,84.81,1~10,"8,000",4,1992,교사삼산2길
 충청북도 보은군 보은읍 이평리,135,남양리츠빌,29.26,21~31,"4,800",6,2001,뱃들로
 충청북도 보은군 보은읍 이평리,130-1,대동,59.82,21~31,"7,400",9,1994,뱃들로
 충청북도 보은군 보은읍 이평리,157-3,예지리츠빌,59.6,1~10,"12,950",8,2013,뱃들로
 충청북도 보은군 보은읍 이평리,157-3,예지리츠빌,84.74,1~10,"14,000",2,2013,뱃들로
 충청북도 보은군 보은읍 이평리,138,예지웰프라임,84.87,11~20,"17,500",5,2015,뱃들로
 충청북도 보은군 보은읍 이평리,138,예지웰프라임,84.87,11~20,"17,500",2,2015,뱃들로
 충청북도 보은군 보은읍 이평리,61-1,이안리츠빌,84.87,21~31,"15,700",4,2011,뱃들3길
 충청북도 영동군 영동읍 계산리,479,영산맨션,73.89,11~20,"7,200",3,1992,영산로6길
 충청북도 영동군 영동읍 계산리,479,영산맨션,84.6,21~31,"9,000",4,1992,영산로6길
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.23,11~20,"19,600",11,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,85,1~10,"20,670",5,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,85,21~31,"20,600",9,2015,계산로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,11~20,"21,300",3,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,21~31,"21,800",6,2015,동정로
 충청북도 영동군 영동읍 매천리,394,호암,63.45,21~31,"6,700",1,1989,영동황간로
 충청북도 영동군 영동읍 부용리,593-1,삼부,56.01,21~31,"4,900",3,1991,학산영동로
 충청북도 영동군 영동읍 부용리,425,서한무궁화,83.98,1~10,"10,500",3,1999,상부용로
 충청북도 영동군 영동읍 부용리,425,서한무궁화,83.98,21~31,"10,300",3,1999,상부용로
 충청북도 영동군 영동읍 부용리,416-1,지평더웰ll,59.88,21~31,"13,300",11,2009,상부용로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),39.94,11~20,"5,900",2,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,1~10,"7,000",3,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,21~31,"7,400",8,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.89,1~10,"7,300",6,2002,눈어치로
 충청북도 영동군 용산면 구촌리,172-1,진산,59.61,11~20,"4,900",4,1995,용산로6길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,11~20,"8,200",2,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,11~20,"9,000",10,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,21~31,"8,500",9,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,11~20,"8,600",5,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,84.68,1~10,"14,200",15,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,84.68,21~31,"11,500",1,1995,가화3길
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,1~10,"2,100",4,1993,성암응천길
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,11~20,"2,500",5,1993,성암응천길
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,11~20,"2,500",5,1993,성암응천길
 충청북도 옥천군 옥천읍 문정리,467-5,대성진달래아파트,59.95,21~31,"11,000",12,1997,관성로1길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,1~10,"8,200",8,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,1~10,"8,100",10,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,21~31,"7,900",5,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,376,옥천문정주공(3)단지아파트,39.63,11~20,"6,950",14,1999,문장로2길
 충청북도 옥천군 옥천읍 문정리,376,옥천문정주공(3)단지아파트,49.85,1~10,"8,400",8,1999,문장로2길
 충청북도 옥천군 옥천읍 문정리,376,옥천문정주공(3)단지아파트,49.85,21~31,"8,500",9,1999,문장로2길
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,11~20,"16,200",15,2007,동부로
 충청북도 옥천군 옥천읍 문정리,94,한울,78.29,21~31,"15,600",5,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,73.59,21~31,"18,000",5,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,76.5,21~31,"20,000",5,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,76.5,21~31,"18,000",4,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,76.5,21~31,"18,000",3,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,76.75,21~31,"18,000",7,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,76.75,21~31,"18,000",5,2014,향수1길
 충청북도 옥천군 옥천읍 삼양리,222-29,센트럴뷰,84.36,1~10,"20,500",2,2014,중앙로11길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.95,21~31,"10,300",9,2002,장야3길
 충청북도 옥천군 옥천읍 죽향리,196-2,옥천향수마을아파트,84.8,11~20,"14,000",12,2004,성왕로
 충청북도 옥천군 옥천읍 죽향리,196-2,옥천향수마을아파트,84.8,21~31,"14,300",12,2004,성왕로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,700",9,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,11~20,"7,680",12,2003,음성로
 충청북도 음성군 감곡면 오향리,405-16,드림타워,39.74,11~20,"6,450",6,2011,거일길
 충청북도 음성군 감곡면 오향리,557-4,부강,59.9,11~20,"8,200",2,1993,음성로
 충청북도 음성군 감곡면 오향리,557-4,부강,59.9,21~31,"7,000",1,1993,음성로
 충청북도 음성군 감곡면 오향리,557-4,부강,84.84,21~31,"13,000",4,1993,음성로
 충청북도 음성군 금왕읍 금석리,259,로얄맨션,59.76,21~31,"6,700",7,1991,음성로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,84.93,11~20,"21,300",11,2007,대금로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,84.93,21~31,"20,800",8,2007,대금로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,21~31,"3,900",5,2003,금일로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,21~31,"4,100",6,2003,금일로
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,1~10,"8,950",6,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,11~20,"8,800",2,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~31,"9,350",2,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~31,"8,600",12,1995,탑골길
 충청북도 음성군 금왕읍 무극리,661,두진백로2차,59.52,1~10,"9,600",11,1997,탑골길
 충청북도 음성군 금왕읍 무극리,661,두진백로2차,59.52,21~31,"9,400",11,1997,탑골길
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,11~20,"12,900",5,2004,무극로
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,21~31,"12,400",4,2004,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,36.08,21~31,"5,150",10,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,1~10,"8,175",9,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,11~20,"8,500",7,1998,무극로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),51.49,21~31,"9,700",12,2002,대금로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),59.64,1~10,"13,200",10,2002,대금로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),59.64,21~31,"12,300",3,2002,대금로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~31,"7,000",15,1995,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,21~31,"7,900",13,1995,무극로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,21~31,"3,500",3,1992,신내로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"6,500",5,2002,대금로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~31,"7,400",7,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"15,000",10,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"15,000",9,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"1,800",15,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"2,000",6,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,21~31,"3,000",3,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,1~10,"4,000",6,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,1~10,"4,000",5,1994,신내로
 충청북도 음성군 대소면 삼정리,610-5,기흥윗마을,59.96,21~31,"10,500",6,2002,대동로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,1~10,"14,700",15,2008,대금로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,1~10,"14,400",5,2008,대금로
 충청북도 음성군 대소면 오류리,66-5,기흥아랫마을,56.83,21~31,"9,000",1,2000,대금로379번길
 충청북도 음성군 대소면 오류리,218-27,융보목련,42.08,11~20,"4,400",10,1995,대풍산단로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,1~10,"15,500",9,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,1~10,"14,850",8,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,21~31,"17,500",4,2012,대금로
 충청북도 음성군 대소면 태생리,79-5,대소한양1,51.99,11~20,"5,500",1,1997,대화1길
 충청북도 음성군 대소면 태생리,79-5,대소한양1,59.94,1~10,"8,000",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,21~31,"5,500",7,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,51.99,11~20,"6,900",4,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,51.99,21~31,"7,000",4,1997,대화1길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,1~10,"4,000",6,1998,대성로77번길
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,11~20,"19,550",6,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,21~31,"18,900",18,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.4,1~10,"19,800",6,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.4,11~20,"20,000",17,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"20,500",9,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"21,700",7,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~31,"21,500",22,2014,학예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,11~20,"18,000",20,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"17,800",19,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"18,000",10,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.94,1~10,"16,000",5,2014,사예로
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"4,900",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"6,500",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,000",5,2009,덕금로211번길
 충청북도 음성군 삼성면 덕정리,768-1,꽃무늬,59.96,1~10,"6,500",12,1995,덕정로30번길
 충청북도 음성군 삼성면 덕정리,594-10,대성진달래,59.51,21~31,"6,200",5,1996,덕정로
 충청북도 음성군 삼성면 덕정리,594-4,별무늬,49.97,21~31,"4,300",6,1991,덕정로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"11,300",8,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"11,470",11,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"11,300",2,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"10,500",2,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"11,250",14,2005,반기문로
 충청북도 음성군 음성읍 신천리,215-1,유웅,82.8,1~10,"5,200",5,1990,오성길24번길
 충청북도 음성군 음성읍 읍내리,679-2,무지개,59.93,1~10,"6,500",6,1993,용광로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,1~10,"7,830",5,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,1~10,"8,000",10,1993,시장로
 충청북도 음성군 음성읍 읍내리,402-4,시티빌아파트,73.66,1~10,"17,000",7,2015,중앙로40번길
 충청북도 음성군 음성읍 읍내리,402-4,시티빌아파트,73.66,21~31,"17,500",5,2015,중앙로40번길
 충청북도 음성군 음성읍 읍내리,402-4,시티빌아파트,76.01,1~10,"17,500",6,2015,중앙로40번길
 충청북도 음성군 음성읍 읍내리,896,신동아,59.87,11~20,"5,800",1,1994,문화16길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,84.98,1~10,"22,000",8,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,692-1,청솔,59.76,11~20,"5,900",3,1996,교동1길
 충청북도 음성군 음성읍 읍내리,250-2,"풍산가,나동",74.13,11~20,"6,300",1,1990,문화3길
 충청북도 음성군 음성읍 읍내리,234-6,풍산다동,59.91,1~10,"5,500",1,1990,시장로126번길
 충청북도 음성군 음성읍 읍내리,234-6,풍산다동,59.91,11~20,"5,550",2,1990,시장로126번길
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,21~31,"4,350",6,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,21~31,"4,300",4,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,1~10,"4,300",2,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,11~20,"4,750",4,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,11~20,"4,650",9,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~31,"4,200",9,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~31,"4,500",7,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,11~20,"4,500",6,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,11~20,"4,000",9,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,1~10,"8,000",5,1994,설성로
 충청북도 음성군 음성읍 평곡리,924-3,유신,84.96,21~31,"5,000",4,1992,시장로
 충청북도 제천시 강제동,903,강제코아루파크,63.31,21~31,"14,180",1,2015,청풍호로10길
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,950",7,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,11~20,"4,600",5,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,11~20,"4,600",5,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,11~20,"4,700",9,2000,용두천로
 충청북도 제천시 고암동,1129-1,금용,59.91,1~10,"9,500",5,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,75.69,11~20,"11,200",11,1993,용두천로44길
 충청북도 제천시 고암동,1101,두진백로,45.6,1~10,"6,400",1,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,45.6,11~20,"7,250",5,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,45.6,11~20,"7,050",2,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,1~10,"11,000",8,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,21~31,"10,000",5,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,60,1~10,"12,000",10,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,60,1~10,"13,000",2,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,84.9,11~20,"15,000",7,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,84.9,21~31,"10,000",5,1997,용두천로
 충청북도 제천시 고암동,1254,보미파란채,148.26,21~31,"27,200",9,2009,용두천로46길
 충청북도 제천시 고암동,1163-1,부강,58.93,1~10,"7,000",1,1988,고암로
 충청북도 제천시 고암동,1163-1,부강,58.93,1~10,"7,200",5,1988,고암로
 충청북도 제천시 고암동,1163-1,부강,58.93,11~20,"7,100",1,1988,고암로
 충청북도 제천시 고암동,1163-1,부강,58.93,11~20,"8,250",3,1988,고암로
 충청북도 제천시 고암동,1169-7,홍인,74.7,21~31,"8,500",4,1992,용두천로
 충청북도 제천시 교동,1-1,두진,59.97,1~10,"8,900",1,1994,독순로23길
 충청북도 제천시 교동,1-1,두진,84.01,21~31,"10,300",3,1994,독순로23길
 충청북도 제천시 동현동,29-2,현대,71.37,11~20,"11,300",5,1992,독순로
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,11~20,"8,400",7,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,11~20,"8,600",4,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~31,"8,200",7,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~31,"8,300",11,2004,용두대로36길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,11~20,"5,700",5,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~31,"6,500",4,1994,제원로2길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,21~31,"7,500",5,1994,제원로2길
 충청북도 제천시 신백동,208-5,극동2,84.9,1~10,"13,100",6,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.9,21~31,"13,500",12,1993,관전로1길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,1~10,"7,300",4,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,11~20,"9,700",9,1996,탑안로4길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,1~10,"10,700",7,2000,의병대로35길
 충청북도 제천시 신백동,205-5,장미,59.74,1~10,"7,700",3,1994,의병대로36길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,1~10,"4,000",5,1988,신백로14길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,11~20,"5,000",1,1988,신백로12길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,11~20,"4,600",3,1988,신백로14길
 충청북도 제천시 신백동,198-3,화성2차,43.44,11~20,"5,200",2,1992,신백로14길
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,1~10,"14,000",4,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,21~31,"14,200",12,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,1~10,"17,000",11,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,11~20,"16,900",14,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,11~20,"16,000",11,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,11~20,"17,700",4,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,21~31,"17,000",4,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,21~31,"17,850",9,2007,바이오밸리로
 충청북도 제천시 장락동,678,장락e-편한세상,84.97,11~20,"21,100",11,2007,장락로
 충청북도 제천시 장락동,678,장락e-편한세상,119.85,1~10,"24,500",6,2007,장락로
 충청북도 제천시 장락동,678,장락e-편한세상,119.85,11~20,"24,500",2,2007,장락로
 충청북도 제천시 장락동,1046,장락동롯데캐슬,84.88,1~10,"21,700",15,2008,신죽하로
 충청북도 제천시 장락동,536-4,장락로즈웰,79.5,21~31,"14,800",3,2001,장락로
 충청북도 제천시 장락동,536-4,장락로즈웰,84.95,11~20,"15,700",11,2001,장락로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"8,650",15,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,11~20,"9,800",2,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,11~20,"9,250",9,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,59.8,11~20,"11,100",14,1999,죽하로
 충청북도 제천시 장락동,325,장락파라디아,140.97,1~10,"26,000",3,2008,내토로57길
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,11~20,"8,200",1,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,11~20,"8,400",8,1995,청전대로
 충청북도 제천시 장락동,637-7,제천미림청솔,49.77,21~31,"8,150",8,1995,청전대로
 충청북도 제천시 장락동,460,천일베리굿,59.95,1~10,"12,500",12,2003,내토로65길
 충청북도 제천시 천남동,9-10,코아루,84.89,11~20,"19,400",8,2005,원뜰로
 충청북도 제천시 천남동,9-10,코아루,130.83,1~10,"21,900",2,2005,원뜰로
 충청북도 제천시 청전동,987,덕일한마음,84.5,1~10,"15,200",9,1995,칠성로
 충청북도 제천시 청전동,985,두진백로,60,1~10,"12,300",11,1995,칠성로
 충청북도 제천시 청전동,985,두진백로,60,1~10,"11,900",3,1995,칠성로
 충청북도 제천시 청전동,985,두진백로,84.93,11~20,"14,500",2,1995,칠성로
 충청북도 제천시 청전동,985,두진백로,84.93,21~31,"14,900",3,1995,칠성로
 충청북도 제천시 청전동,639,비둘기,35.52,21~31,"4,650",6,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~31,"4,750",11,1991,청전대로
 충청북도 제천시 청전동,639,비둘기,35.52,21~31,"4,400",14,1991,청전대로
 충청북도 제천시 청전동,4,주공,41.98,11~20,"3,250",3,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,41.99,11~20,"3,900",2,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.11,1~10,"3,550",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.11,1~10,"4,000",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.11,11~20,"3,300",3,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,11~20,"2,900",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,11~20,"2,900",4,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,42.54,21~31,"3,200",1,1980,청전대로15길
 충청북도 제천시 청전동,4,주공,47.33,1~10,"4,400",3,1980,청전대로15길
