"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 영동군 영동읍 계산리,61-3,미주맨션,53.97,21~30,"5,300",3,1992,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.75,21~30,"20,370",5,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.75,21~30,"20,065",3,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.75,21~30,"20,065",4,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.99,21~30,"20,430",5,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.99,21~30,"20,430",7,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.99,21~30,"20,430",8,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.99,21~30,"20,430",6,2015,계산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.99,21~30,"20,430",10,2015,계산로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,11~20,"21,200",5,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,21~30,"21,200",8,2015,동정로
 충청북도 영동군 영동읍 매천리,81-1,조한드림플러스,59.75,1~10,"11,300",8,2001,새심길
 충청북도 영동군 영동읍 매천리,394,호암,84.73,21~30,"8,000",2,1989,영동황간로
 충청북도 영동군 영동읍 부용리,593-1,삼부,56.01,1~10,"4,750",3,1991,학산영동로
 충청북도 영동군 영동읍 부용리,593-1,삼부,56.01,21~30,"4,500",1,1991,학산영동로
 충청북도 영동군 영동읍 설계리,693,금강,38.7,1~10,"4,700",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,38.7,1~10,"4,700",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,38.7,1~10,"4,700",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,38.7,1~10,"4,700",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,1~10,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,1~10,"3,950",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,1~10,"3,950",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,1~10,"3,950",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,1~10,"5,900",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,1~10,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.89,21~30,"7,750",7,2002,눈어치로
 충청북도 영동군 황간면 남성리,534-1,문원하늘,84.98,1~10,"11,500",3,2012,황간로
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,21~30,"8,800",14,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,21~30,"8,500",13,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,21~30,"8,200",5,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,84.68,21~30,"11,500",1,1995,가화3길
 충청북도 옥천군 옥천읍 마암리,29-4,경동APT,59.4,21~30,"5,300",5,1987,성암2길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.64,21~30,"22,000",4,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.64,21~30,"22,000",6,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.64,21~30,"22,000",5,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.64,21~30,"29,000",7,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,21~30,"29,000",10,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,21~30,"22,000",9,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,21~30,"22,000",7,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,16,현대아파트,74.88,11~20,"10,100",15,1992,성암1길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,21~30,"7,700",3,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,21~30,"8,000",14,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,11~20,"16,900",13,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,59.86,21~30,"16,500",2,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛 아파트,84.96,1~10,"22,000",4,2007,동부로
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.49,11~20,"9,700",12,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,1~10,"13,300",9,2002,장야3길
 충청북도 옥천군 옥천읍 죽향리,196-2,옥천향수마을아파트,84.8,21~30,"15,075",12,2004,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,21~30,"7,850",10,1997,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,21~30,"8,100",6,1997,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,84.99,11~20,"12,200",7,1997,성왕로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,21~30,"7,450",2,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,21~30,"7,500",12,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,21~30,"6,700",1,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,21~30,"7,500",2,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,21~30,"12,900",7,2003,음성로
 충청북도 음성군 금왕읍 금석리,259,로얄맨션,70.47,21~30,"8,300",6,1991,음성로
 충청북도 음성군 금왕읍 금석리,372-5,벽성,57.04,21~30,"6,000",10,1993,금석로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,65.62,1~10,"18,200",15,2007,대금로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,65.62,21~30,"17,600",14,2007,대금로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,84.93,21~30,"20,700",9,2007,대금로
 충청북도 음성군 금왕읍 무극리,66-1,동진매화,59.83,21~30,"6,000",4,1994,응천서길27번길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,1~10,"9,800",8,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,1~10,"9,500",5,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~30,"7,800",1,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~30,"9,550",9,1995,탑골길
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,1~10,"12,350",7,2004,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,36.08,1~10,"5,200",10,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,1~10,"8,400",9,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,11~20,"8,800",7,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,21~30,"8,300",8,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,21~30,"9,000",9,1998,무극로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),51.49,21~30,"10,000",4,2002,대금로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),51.95,1~10,"10,000",4,2002,대금로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),59.64,21~30,"11,900",1,2002,대금로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),59.9,21~30,"12,400",14,2002,대금로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,1~10,"3,000",4,1992,신내로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,200",11,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,500",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,500",10,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"15,300",6,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"15,800",10,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"13,300",1,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,1~10,"2,100",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,100",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,100",3,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,100",10,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,40.23,1~10,"3,500",10,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,40.23,11~20,"3,750",9,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,21~30,"2,950",1,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,53.46,21~30,"4,200",3,1994,신내로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,21~30,"15,000",3,2008,대금로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,21~30,"15,000",15,2008,대금로
 충청북도 음성군 대소면 오류리,218-27,융보목련,42.08,11~20,"4,600",14,1995,대풍산단로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,1~10,"6,200",4,1991,오산로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,21~30,"6,200",2,1991,오산로
 충청북도 음성군 대소면 오산리,114-5,풍산,59.34,11~20,"7,000",4,1991,오산로
 충청북도 음성군 대소면 태생리,423-20,개나리,49.77,21~30,"6,800",3,1997,대금로
 충청북도 음성군 대소면 태생리,423-20,개나리,59.81,1~10,"8,500",12,1997,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,1~10,"15,300",16,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,1~10,"15,400",18,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,21~30,"17,200",5,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,21~30,"20,000",10,2012,대금로
 충청북도 음성군 대소면 태생리,79-5,대소한양1,59.94,1~10,"9,000",5,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,1~10,"5,700",9,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,21~30,"5,800",5,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,21~30,"5,800",4,1997,대화1길
 충청북도 음성군 대소면 태생리,269,청우,59.32,21~30,"5,000",2,1993,대성로
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,1~10,"3,600",9,1998,대성로77번길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,11~20,"3,450",6,1998,대성로77번길
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.4,11~20,"21,800",19,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"23,000",8,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~30,"20,800",24,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~30,"20,700",25,2014,학예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,11~20,"18,400",5,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,21~30,"18,100",7,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.94,21~30,"18,500",21,2014,사예로
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"3,500",5,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"5,000",2,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"3,800",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"4,000",4,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"3,750",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~30,"3,700",5,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,53.46,21~30,"4,600",5,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,53.46,21~30,"4,600",1,2009,덕금로211번길
 충청북도 음성군 삼성면 덕정리,594-4,별무늬,58.01,21~30,"5,000",4,1991,덕정로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"11,800",9,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~30,"10,800",14,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~30,"11,000",3,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~30,"15,000",7,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~30,"14,500",13,2005,반기문로
 충청북도 음성군 음성읍 신천리,258-4,오랜지카운티,24.9,11~20,"5,300",5,2013,중앙로40번길
 충청북도 음성군 음성읍 신천리,258-4,오랜지카운티,24.9,11~20,"5,300",6,2013,중앙로40번길
 충청북도 음성군 음성읍 신천리,258-4,오랜지카운티,24.9,11~20,"5,300",5,2013,중앙로40번길
 충청북도 음성군 음성읍 신천리,258-4,오랜지카운티,25.99,11~20,"5,300",6,2013,중앙로40번길
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,21~30,"7,900",14,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,21~30,"7,950",12,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,84.94,1~10,"10,500",15,1993,시장로
 충청북도 음성군 음성읍 읍내리,896,신동아,59.87,21~30,"6,500",4,1994,문화16길
 충청북도 음성군 음성읍 읍내리,686,프리안,68.02,21~30,"8,000",3,2012,용광로48번길
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,1~10,"4,800",11,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,11~20,"4,000",5,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~30,"4,500",10,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,21~30,"4,650",8,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,1~10,"5,100",7,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,21~30,"5,000",4,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,59.64,11~20,"7,800",10,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,1~10,"7,000",8,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,1~10,"7,800",14,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,11~20,"8,300",5,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,21~30,"7,500",12,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,60,21~30,"7,850",9,1994,설성로
 충청북도 음성군 음성읍 평곡리,924-3,유신,83.88,1~10,"8,000",3,1992,시장로
 충청북도 제천시 강제동,903,강제코아루파크,84.4,21~30,"22,500",7,2015,청풍호로10길
 충청북도 제천시 강제동,903,강제코아루파크,84.4,21~30,"20,700",4,2015,청풍호로10길
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,500",14,2000,용두천로
 충청북도 제천시 고암동,1250,고암주공1,38.52,1~10,"4,300",4,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,38.52,11~20,"5,200",2,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,47.25,21~30,"5,700",2,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,39.72,11~20,"3,850",5,1987,고암로14길
 충청북도 제천시 고암동,1129-1,금용,59.91,21~30,"8,300",8,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,72.12,1~10,"11,700",4,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,83.64,21~30,"11,500",15,1993,용두천로44길
 충청북도 제천시 고암동,1101,두진백로,45.6,11~20,"6,800",4,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,21~30,"9,800",3,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,60,1~10,"11,950",9,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,84.9,1~10,"14,900",9,1997,용두천로
 충청북도 제천시 고암동,1254,보미파란채,85,1~10,"21,000",14,2009,용두천로46길
 충청북도 제천시 동현동,63-1,세경,38.25,1~10,"3,500",3,1989,의병대로30길
 충청북도 제천시 동현동,63-1,세경,38.25,21~30,"3,800",3,1989,의병대로30길
 충청북도 제천시 동현동,29-2,현대,71.37,1~10,"10,000",6,1992,독순로
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,1~10,"8,000",5,2004,용두대로36길
 충청북도 제천시 봉양읍 주포리,235,중앙,84.5,1~10,"6,600",2,1994,제원로2길
 충청북도 제천시 신백동,208-5,극동1,75.3,21~30,"11,000",5,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.99,11~20,"13,100",6,1993,관전로1길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,21~30,"7,500",8,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,21~30,"7,250",7,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,1~10,"9,000",12,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,11~20,"8,800",12,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,11~20,"9,200",3,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,21~30,"8,000",5,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,21~30,"9,650",5,1996,탑안로4길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,1~10,"10,800",7,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,11~20,"10,200",9,2000,의병대로35길
 충청북도 제천시 신백동,205-5,장미,59.74,11~20,"8,000",8,1994,의병대로36길
 충청북도 제천시 신백동,205-5,장미,59.74,11~20,"7,500",3,1994,의병대로36길
 충청북도 제천시 신백동,205-5,장미,59.74,11~20,"6,700",10,1994,의병대로36길
 충청북도 제천시 신백동,205-5,장미,59.74,21~30,"6,500",1,1994,의병대로36길
 충청북도 제천시 신백동,205-5,장미,59.74,21~30,"7,750",8,1994,의병대로36길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,1~10,"3,650",5,1988,신백로14길
 충청북도 제천시 신백동,201-1,화성(1~8동),44.64,11~20,"4,000",5,1988,신백로14길
 충청북도 제천시 신백동,198-3,화성2차,43.44,1~10,"4,525",4,1992,신백로14길
 충청북도 제천시 왕암동,905,현진에버빌1차,64.42,21~30,"14,200",5,2007,바이오밸리로
 충청북도 제천시 왕암동,905,현진에버빌1차,84.68,1~10,"15,500",2,2007,바이오밸리로
 충청북도 제천시 장락동,1046,장락동롯데캐슬,84.88,21~30,"21,000",14,2008,신죽하로
 충청북도 제천시 장락동,536-4,장락로즈웰,105.82,21~30,"17,000",7,2001,장락로
 충청북도 제천시 장락동,1026,장락주공2단지,39.99,21~30,"6,900",2,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,1~10,"8,950",9,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,21~30,"8,800",5,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,21~30,"8,861",4,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,49.96,21~30,"8,800",7,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,59.8,1~10,"10,900",8,1999,죽하로
 충청북도 제천시 장락동,1026,장락주공2단지,59.8,11~20,"10,500",5,1999,죽하로
