"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청남도 계룡시 엄사면 엄사리,384,비사벌,59.92,11~20,"8,300",11,1995,번영3길
 충청남도 계룡시 엄사면 엄사리,384,비사벌,59.92,21~31,"8,600",11,1995,번영3길
 충청남도 계룡시 엄사면 엄사리,384,비사벌,59.92,21~31,"8,600",10,1995,번영3길
 충청남도 계룡시 엄사면 엄사리,226-4,삼진,29.13,1~10,"3,800",12,1997,번영3길
 충청남도 계룡시 엄사면 엄사리,226-4,삼진,29.13,11~20,"3,580",13,1997,번영3길
 충청남도 계룡시 엄사면 엄사리,226-4,삼진,29.13,21~31,"3,500",12,1997,번영3길
 충청남도 계룡시 엄사면 엄사리,226-4,삼진,29.13,21~31,"3,700",6,1997,번영3길
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,1~10,"6,850",3,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,1~10,"6,600",2,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"7,750",10,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"7,350",12,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"8,200",9,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"7,280",9,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"7,500",2,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"6,500",2,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"6,300",15,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"7,000",3,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,11~20,"6,850",4,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,21~31,"7,500",8,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,21~31,"8,400",11,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,21~31,"7,400",7,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,21~31,"7,500",14,1997,엄사중앙로
 충청남도 계룡시 엄사면 엄사리,282,성원,58.32,21~31,"8,200",10,1997,엄사중앙로
 충청남도 계룡시 엄사면 유동리,14-6,대동,84.99,11~20,"14,000",12,2000,번영3길
 충청남도 공주시 교동,111-3,샹화샤인빌,84.96,21~31,"16,000",2,2005,제민천1길
 충청남도 공주시 금성동,99-5,비둘기,84.94,1~10,"8,000",3,1991,정자방1길
 충청남도 공주시 금학동,389,금학e-편한세상,84.69,1~10,"20,000",10,2008,우금티로
 충청남도 공주시 금학동,389,금학e-편한세상,84.69,1~10,"19,950",6,2008,우금티로
 충청남도 공주시 금학동,389,금학e-편한세상,84.69,11~20,"18,200",1,2008,우금티로
 충청남도 공주시 금학동,389,금학e-편한세상,84.69,21~31,"20,300",19,2008,우금티로
 충청남도 공주시 금학동,389,금학e-편한세상,84.69,21~31,"20,700",6,2008,우금티로
 충청남도 공주시 금흥동,602,공주신금우남퍼스트빌,59.41,11~20,"18,000",10,2010,한적2길
 충청남도 공주시 금흥동,602,공주신금우남퍼스트빌,59.51,21~31,"17,800",2,2010,한적2길
 충청남도 공주시 금흥동,602,공주신금우남퍼스트빌,84.92,11~20,"23,000",10,2010,한적2길
 충청남도 공주시 금흥동,602,공주신금우남퍼스트빌,84.92,21~31,"23,300",11,2010,한적2길
 충청남도 공주시 금흥동,259,새뜸현대4,59.6,11~20,"13,500",21,1999,신금1길
 충청남도 공주시 금흥동,259,새뜸현대4,59.6,21~31,"13,000",20,1999,신금1길
 충청남도 공주시 금흥동,259,새뜸현대4,59.6,21~31,"13,000",20,1999,신금1길
 충청남도 공주시 금흥동,259,새뜸현대4,84.95,21~31,"15,500",1,1999,신금1길
 충청남도 공주시 산성동,158,덕성공원빌리지,139.15,1~10,"15,000",2,2000,남문길
 충청남도 공주시 신관동,180-5,다숲1단지,84.97,11~20,"20,500",13,2006,공주대학로
 충청남도 공주시 신관동,191-3,다숲2단지,84.97,1~10,"19,400",6,2006,공주대학로
 충청남도 공주시 신관동,5,대아곰나루,59.67,21~31,"9,500",4,1996,신금2길
 충청남도 공주시 신관동,5-7,대아아이투빌,84.94,11~20,"15,000",16,2002,번영1로
 충청남도 공주시 신관동,5-7,대아아이투빌,84.94,21~31,"14,500",11,2002,번영1로
 충청남도 공주시 신관동,5-7,대아아이투빌,84.94,21~31,"15,300",18,2002,번영1로
 충청남도 공주시 신관동,5-7,대아아이투빌,84.94,21~31,"17,000",13,2002,번영1로
 충청남도 공주시 신관동,336-9,덕성그린시티빌,35.86,1~10,"3,800",3,1999,관골2길
 충청남도 공주시 신관동,336-9,덕성그린시티빌,35.86,1~10,"3,900",4,1999,관골2길
 충청남도 공주시 신관동,679,삼환나우빌,84.93,1~10,"22,100",5,2009,관골1길
 충청남도 공주시 신관동,1,새뜸현대,59.5,11~20,"10,900",6,1996,신금1길
 충청남도 공주시 신관동,1,새뜸현대,59.5,21~31,"11,900",8,1996,신금1길
 충청남도 공주시 신관동,1,새뜸현대,59.5,21~31,"11,400",6,1996,신금1길
 충청남도 공주시 신관동,1,새뜸현대,84.7,21~31,"14,500",14,1996,신금1길
 충청남도 공주시 신관동,1,새뜸현대,84.7,21~31,"14,700",7,1996,신금1길
 충청남도 공주시 신관동,1,새뜸현대,84.7,21~31,"14,100",14,1996,신금1길
 충청남도 공주시 신관동,475-2,유진한아름,59.94,1~10,"6,900",12,1994,의당로
 충청남도 공주시 신관동,276-9,이솔,59.07,21~31,"10,800",9,2003,신금2길
 충청남도 공주시 신관동,24-64,주공3,39.69,1~10,"6,000",4,1990,신금1길
 충청남도 공주시 신관동,24-64,주공3,46.68,1~10,"7,700",2,1990,신금1길
 충청남도 공주시 신관동,24-64,주공3,47.01,1~10,"7,200",4,1990,신금1길
 충청남도 공주시 신관동,24-64,주공3,47.01,11~20,"7,800",3,1990,신금1길
 충청남도 공주시 신관동,19,주공4단지,59.99,1~10,"11,000",7,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,1~10,"10,400",18,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,1~10,"10,400",3,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,11~20,"9,400",1,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,11~20,"11,800",10,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,21~31,"12,280",10,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,21~31,"12,700",17,1998,신금2길
 충청남도 공주시 신관동,19,주공4단지,59.99,21~31,"9,500",18,1998,신금2길
 충청남도 공주시 신관동,664,주공5차,51.88,1~10,"13,200",11,2005,관골2길
 충청남도 공주시 신관동,664,주공5차,51.88,11~20,"13,200",9,2005,관골2길
 충청남도 공주시 신관동,664,주공5차,51.88,21~31,"13,500",6,2005,관골2길
 충청남도 공주시 신관동,664,주공5차,59.45,1~10,"14,500",15,2005,관골2길
 충청남도 공주시 신관동,664,주공5차,59.45,1~10,"14,100",2,2005,관골2길
 충청남도 공주시 신관동,280-3,한빛,59.73,11~20,"9,400",13,1994,신금1길
 충청남도 공주시 신관동,280-3,한빛,84.82,1~10,"12,500",7,1994,신금1길
 충청남도 공주시 신관동,280-3,한빛,118.2,11~20,"15,500",5,1994,신금1길
 충청남도 공주시 신관동,177-1,현대2차,84.98,11~20,"18,500",10,1992,공주대학로
 충청남도 공주시 신관동,668,현대힐스테이트5차,116.68,11~20,"26,600",2,2006,신금2길
 충청남도 공주시 옥룡동,56-5,대웅맨션,61.56,1~10,"5,000",3,1986,월성산1길
 충청남도 공주시 옥룡동,56-5,대웅맨션,61.56,11~20,"6,400",3,1986,월성산1길
 충청남도 공주시 옥룡동,93,덕성그린타운,44.65,21~31,"5,500",4,1995,우금티로
 충청남도 공주시 옥룡동,93,덕성그린타운,59.85,21~31,"8,200",2,1995,우금티로
 충청남도 공주시 옥룡동,93,덕성그린타운,84.97,11~20,"11,250",16,1995,우금티로
 충청남도 공주시 옥룡동,93,덕성그린타운,84.97,11~20,"11,500",9,1995,우금티로
 충청남도 공주시 옥룡동,93,덕성그린타운,84.97,11~20,"11,000",13,1995,우금티로
 충청남도 공주시 옥룡동,93,덕성그린타운,84.97,11~20,"12,000",13,1995,우금티로
 충청남도 공주시 옥룡동,11-20,베스트빌,82.18,21~31,"12,100",4,2004,버드나무1길
 충청남도 공주시 옥룡동,103,주공2,41.85,1~10,"5,900",12,1994,우금티로
 충청남도 공주시 옥룡동,103,주공2,41.85,11~20,"5,000",2,1994,우금티로
 충청남도 공주시 옥룡동,103,주공2,41.85,21~31,"6,450",7,1994,우금티로
 충청남도 공주시 옥룡동,103,주공2,51.66,1~10,"7,200",11,1994,우금티로
 충청남도 공주시 옥룡동,103,주공2,58.65,1~10,"8,500",9,1994,우금티로
 충청남도 공주시 웅진동,산32-10,경일,52.8,21~31,"6,000",1,1990,웅진절골3길
 충청남도 공주시 웅진동,242-2,배원청실,119.91,1~10,"13,500",10,1993,백제문화로
 충청남도 공주시 웅진동,243,시영,39.39,21~31,"5,380",4,1991,백제문화로
 충청남도 공주시 의당면 청룡리,640-1,청룡신한1차임대,42.54,1~10,"4,400",7,1998,연수원길
 충청남도 공주시 의당면 청룡리,640-1,청룡신한1차임대,42.54,11~20,"4,800",7,1998,연수원길
 충청남도 공주시 의당면 청룡리,640-1,청룡신한1차임대,42.54,21~31,"3,400",8,1998,연수원길
 충청남도 공주시 의당면 청룡리,640-1,청룡신한1차임대,42.54,21~31,"3,500",8,1998,연수원길
 충청남도 금산군 금산읍 상리,306-8,삼호,49.8,11~20,"7,000",13,1997,비호산로
 충청남도 금산군 금산읍 상리,101-3,스마트블루,48.57,21~31,"10,000",5,2014,인삼로
 충청남도 금산군 금산읍 상리,43-1,아름,78.49,21~31,"10,500",3,1991,비범3길
 충청남도 금산군 금산읍 상리,274,주공1차,39.51,1~10,"6,200",11,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,39.51,11~20,"6,500",3,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,39.51,11~20,"6,500",11,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,39.51,11~20,"6,650",14,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,49.71,1~10,"8,500",4,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,49.71,21~31,"7,900",15,2000,비호산로
 충청남도 금산군 금산읍 상리,274,주공1차,59.91,1~10,"12,000",2,2000,비호산로
 충청남도 금산군 금산읍 상리,292,한진타운,59.67,21~31,"8,470",10,1994,비단로
 충청남도 금산군 금산읍 상옥리,168-3,육성맨션,76.94,21~31,"5,000",5,1991,상옥로
 충청남도 금산군 금산읍 중도리,21-21,낙원1차,49.65,11~20,"5,850",5,1999,약초로
 충청남도 금산군 금산읍 중도리,21-21,낙원2차,49.65,1~10,"6,000",2,1999,약초로
 충청남도 금산군 추부면 마전리,425-6,신원,42.3,11~20,"5,930",9,1998,하마전로
 충청남도 금산군 추부면 마전리,705,추부,34.46,1~10,"3,400",3,1993,대학로
 충청남도 논산시 강경읍 산양리,249-2,금강빌리지임대,39.6,11~20,"4,000",14,2001,동안로
 충청남도 논산시 강경읍 황산리,14-9,강경클래시움,84.87,1~10,"16,000",11,2008,금백로
 충청남도 논산시 강경읍 황산리,14-9,강경클래시움,84.87,11~20,"15,000",1,2008,금백로
 충청남도 논산시 강경읍 황산리,14-9,강경클래시움,84.87,21~31,"17,000",8,2008,금백로
 충청남도 논산시 강경읍 황산리,11-2,보성리버맨션,59.6,11~20,"6,000",4,1993,옥녀봉로27번길
 충청남도 논산시 강산동,698,논산강산한신청솔,59.85,11~20,"7,300",4,2000,논산대로
 충청남도 논산시 강산동,698,논산강산한신청솔,59.85,11~20,"8,600",10,2000,논산대로
 충청남도 논산시 강산동,643,부영,39.84,21~31,"5,000",12,1996,시민로307번길
 충청남도 논산시 강산동,643,부영,48.6,1~10,"6,000",8,1996,시민로307번길
 충청남도 논산시 강산동,643,부영,48.6,21~31,"6,500",14,1996,시민로307번길
 충청남도 논산시 강산동,643,부영,59.44,1~10,"9,000",7,1996,시민로307번길
 충청남도 논산시 내동,272,논산제이파크1단지,84.98,1~10,"18,400",13,2003,시민로258번길
 충청남도 논산시 내동,272,논산제이파크1단지,84.98,1~10,"16,900",14,2003,시민로258번길
 충청남도 논산시 내동,272,논산제이파크1단지,84.98,11~20,"17,450",13,2003,시민로258번길
 충청남도 논산시 내동,272-7,논산제이파크2단지,84.98,1~10,"15,500",2,2003,시민로258번길
 충청남도 논산시 내동,272-7,논산제이파크2단지,84.98,21~31,"16,800",6,2003,시민로258번길
 충청남도 논산시 내동,969,놀뫼타운,54.78,11~20,"6,400",2,1994,체육로
 충청남도 논산시 내동,969,놀뫼타운,84.98,11~20,"11,000",3,1994,체육로
 충청남도 논산시 내동,535,동신,89,21~31,"13,500",7,1993,체육로
 충청남도 논산시 내동,535,동신,101.75,1~10,"13,700",1,1993,체육로
 충청남도 논산시 내동,968,아주,59.85,11~20,"8,000",12,1994,체육로
 충청남도 논산시 내동,1113,엘에이치리벤하임,51.84,11~20,"15,000",13,2014,대학로65번길
 충청남도 논산시 내동,1113,엘에이치리벤하임,59.83,11~20,"16,900",1,2014,대학로65번길
 충청남도 논산시 대교동,336,논산코아루,59.96,11~20,"16,000",18,2015,대화로133번길
 충청남도 논산시 대교동,336,논산코아루,81.9,1~10,"21,700",8,2015,대화로133번길
 충청남도 논산시 대교동,98-6,알칸스빌,36.84,21~31,"7,700",6,2016,강변로
 충청남도 논산시 부창동,209-4,대림,59.88,21~31,"8,700",1,1997,대림길
 충청남도 논산시 부창동,209-4,대림,101.98,21~31,"15,600",19,1997,대림길
 충청남도 논산시 부창동,66-2,모닝빌,84.91,21~31,"19,300",2,2012,부창로
 충청남도 논산시 부창동,66-2,모닝빌,84.94,21~31,"21,500",12,2012,부창로
 충청남도 논산시 부창동,274-43,주공,39.69,11~20,"3,000",1,1989,해월로
 충청남도 논산시 연무읍 안심리,1065-34,논산월야임대,59.85,11~20,"5,700",7,1998,안심로
 충청남도 논산시 취암동,1081,계룡리슈빌,101.96,21~31,"24,500",5,2007,번영로29번길
 충청남도 논산시 취암동,1055-4,금화,59.88,1~10,"10,000",8,2012,중앙로410번길
 충청남도 논산시 취암동,79,세중세미클래식,36.29,1~10,"6,100",11,2000,체육로
 충청남도 논산시 취암동,79,세중세미클래식,36.29,11~20,"6,000",13,2000,체육로
 충청남도 논산시 화지동,16,조흥,59.66,21~31,"9,800",4,2002,해월로259번길
 충청남도 논산시 화지동,16,조흥,84.84,21~31,"13,000",10,2002,해월로259번길
 충청남도 당진시 대덕동,1808,한성필하우스,76.03,11~20,"25,459",3,2016,남부로
 충청남도 당진시 대덕동,1808,한성필하우스,84.94,11~20,"28,100",3,2016,남부로
 충청남도 당진시 대덕동,1808,한성필하우스,84.99,11~20,"28,091",3,2016,남부로
 충청남도 당진시 대덕동,1808,한성필하우스,84.99,21~31,"26,741",2,2016,남부로
 충청남도 당진시 석문면 삼봉리,951-17,당진정우1차,80.16,1~10,"8,000",2,1991,대호만로
 충청남도 당진시 송산면 금암리,11,당진대상,36.12,1~10,"7,500",12,1998,송산로
 충청남도 당진시 송산면 금암리,11,당진대상,49.16,21~31,"9,200",15,1998,송산로
 충청남도 당진시 송산면 금암리,11,당진대상,59.83,21~31,"13,500",9,1998,송산로
 충청남도 당진시 송산면 금암리,11,당진대상,84.84,21~31,"16,000",17,1998,송산로
 충청남도 당진시 송산면 매곡리,330,세안주택,49.59,1~10,"5,700",5,1993,당산1로
 충청남도 당진시 송산면 유곡리,861,당진엠코타운,84.89,21~31,"18,000",14,2013,유곡로
 충청남도 당진시 송산면 유곡리,861,당진엠코타운,84.89,21~31,"18,500",12,2013,유곡로
 충청남도 당진시 송산면 유곡리,861,당진엠코타운,84.95,1~10,"18,300",5,2013,유곡로
 충청남도 당진시 송산면 유곡리,861,당진엠코타운,84.95,21~31,"17,900",11,2013,유곡로
 충청남도 당진시 송산면 유곡리,861,당진엠코타운,84.95,21~31,"18,300",15,2013,유곡로
 충청남도 당진시 송산면 유곡리,219-10,송산중명,59.34,11~20,"8,300",10,1997,송산로
 충청남도 당진시 송악읍 가학리,690,당진송악e편한세상,84.97,11~20,"24,600",16,2010,반촌로
 충청남도 당진시 송악읍 기지시리,51,송악,42.48,21~31,"4,000",4,1996,틀모시로
 충청남도 당진시 송악읍 반촌리,985,HB한빛101동,59.98,21~31,"16,400",11,2007,반촌로
 충청남도 당진시 송악읍 반촌리,985,HB한빛101동,84.9,11~20,"20,100",13,2007,반촌로
 충청남도 당진시 송악읍 반촌리,987,당진롯데캐슬,84.63,11~20,"25,000",5,2012,반촌로
 충청남도 당진시 송악읍 반촌리,987,당진롯데캐슬,84.84,11~20,"23,500",4,2012,반촌로
 충청남도 당진시 송악읍 반촌리,987,당진롯데캐슬,84.97,11~20,"24,500",8,2012,반촌로
 충청남도 당진시 송악읍 반촌리,987,당진롯데캐슬,99.88,21~31,"28,300",11,2012,반촌로
 충청남도 당진시 송악읍 반촌리,374-3,동진,39.9,1~10,"6,000",7,1995,반촌로
 충청남도 당진시 송악읍 반촌리,374-3,동진,39.9,21~31,"5,950",5,1995,반촌로
 충청남도 당진시 송악읍 반촌리,420-6,반촌명지,59.85,21~31,"6,000",5,1995,반촌로
 충청남도 당진시 송악읍 복운리,1629-1,동광,60,11~20,"13,200",6,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-1,동광,60,11~20,"7,927",12,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-1,동광,60,11~20,"14,000",12,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-3,신성미소지움1단지,85,21~31,"19,500",15,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-3,신성미소지움1단지,85,21~31,"17,400",5,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-2,신성미소지움2단지,60,11~20,"14,800",8,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-2,신성미소지움2단지,84.98,1~10,"16,900",9,2007,신복운로3길
 충청남도 당진시 송악읍 복운리,1629-2,신성미소지움2단지,84.98,11~20,"15,000",1,2007,신복운로3길
 충청남도 당진시 송악읍 석포리,318-3,수웅누리,49.77,21~31,"5,000",4,1999,송악로
 충청남도 당진시 송악읍 중흥리,396-1,세종그랑시아,59.69,1~10,"12,500",9,2005,중흥1길
 충청남도 당진시 송악읍 중흥리,396-1,세종그랑시아,84.39,21~31,"14,500",2,2005,중흥1길
 충청남도 당진시 순성면 봉소리,50-10,순성중명,49.99,1~10,"4,300",3,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,49.99,21~31,"3,800",1,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,49.99,21~31,"4,500",3,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,49.99,21~31,"4,500",1,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,59.34,11~20,"5,400",2,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,59.34,11~20,"5,000",4,1994,순성로
 충청남도 당진시 순성면 봉소리,50-10,순성중명,59.34,11~20,"6,550",4,1994,순성로
 충청남도 당진시 순성면 봉소리,423,순성한영,101.36,21~31,"12,800",4,2003,순성로
 충청남도 당진시 시곡동,136-1,우민늘사랑,39.56,21~31,"7,600",2,2007,서해로
 충청남도 당진시 시곡동,136-1,우민늘사랑,54.6,1~10,"10,500",16,2007,서해로
 충청남도 당진시 시곡동,136-1,우민늘사랑,54.6,21~31,"9,900",18,2007,서해로
 충청남도 당진시 시곡동,120-9,현대그린,59.97,21~31,"10,000",1,1996,서해로
 충청남도 당진시 시곡동,120-9,현대그린,59.97,21~31,"13,000",15,1996,서해로
 충청남도 당진시 신평면 거산리,46-2,단일(A단지),59.4,11~20,"8,400",3,1992,솔밭밑길
 충청남도 당진시 신평면 거산리,193-1,단일(B단지),59.76,1~10,"6,500",2,1992,세정길
 충청남도 당진시 신평면 거산리,186,단일(C단지),44.01,21~31,"5,700",2,1994,거산3거리길
 충청남도 당진시 신평면 거산리,201,당진대희지센트,84.98,21~31,"15,800",1,2010,덕평로
 충청남도 당진시 신평면 거산리,875,당진신평코아루,84.98,21~31,"22,900",12,2009,거산3거리길
 충청남도 당진시 신평면 거산리,430-1,봉학마을,47.49,21~31,"6,000",1,2003,섭실길
 충청남도 당진시 신평면 거산리,430-1,봉학마을,47.49,21~31,"7,300",3,2003,섭실길
 충청남도 당진시 신평면 거산리,6-3,신세대,59.94,1~10,"13,000",1,2000,거산3거리길
 충청남도 당진시 신평면 거산리,6-3,신세대,59.94,1~10,"14,000",15,2000,거산3거리길
 충청남도 당진시 신평면 거산리,6-3,신세대,59.94,11~20,"13,500",14,2000,거산3거리길
 충청남도 당진시 신평면 거산리,873,신평신성미소지움,84.94,1~10,"18,700",8,2008,거산3거리길
 충청남도 당진시 신평면 거산리,873,신평신성미소지움,84.98,1~10,"18,000",9,2008,거산3거리길
 충청남도 당진시 신평면 금천리,1642,당진신평 LIG리가,124.19,11~20,"21,950",18,2010,신평로
 충청남도 당진시 신평면 금천리,903,당진정우,49.41,1~10,"5,200",1,1991,신평시장1길
 충청남도 당진시 신평면 금천리,903,당진정우,77.91,21~31,"8,800",3,1991,신평시장1길
 충청남도 당진시 신평면 운정리,153-12,동환,84.88,11~20,"7,200",4,1994,삽교천1길
 충청남도 당진시 우강면 송산리,75-3,청산,59.94,1~10,"5,800",4,2001,솔뫼로
 충청남도 당진시 우강면 창리,297-2,우강온누리,59.41,1~10,"5,900",5,2000,합우로
 충청남도 당진시 우강면 창리,297-2,우강온누리,59.41,11~20,"5,800",6,2000,합우로
 충청남도 당진시 원당동,1255,당진원당리한라비발디,84.94,11~20,"23,500",14,2009,원당로
 충청남도 당진시 원당동,1257,당진원당이안,85,11~20,"28,000",7,2012,원당로
 충청남도 당진시 원당동,1257,당진원당이안,101.75,11~20,"29,700",3,2012,원당로
 충청남도 당진시 원당동,1257,당진원당이안,101.88,1~10,"30,800",12,2012,원당로
 충청남도 당진시 원당동,312,당진청구,59.91,11~20,"11,100",6,1997,원당골길
 충청남도 당진시 원당동,312,당진청구,59.91,11~20,"11,000",15,1997,원당골길
 충청남도 당진시 원당동,312,당진청구,84.87,1~10,"14,400",11,1997,원당골길
 충청남도 당진시 원당동,312,당진청구,84.87,11~20,"15,600",12,1997,원당골길
 충청남도 당진시 원당동,1251,원당마을주공1단지,51.74,11~20,"19,000",7,2003,밤절로
 충청남도 당진시 원당동,1251,원당마을주공1단지,51.74,11~20,"17,800",7,2003,밤절로
 충청남도 당진시 원당동,1251,원당마을주공1단지,59.1,11~20,"18,500",3,2003,밤절로
 충청남도 당진시 원당동,1251,원당마을주공1단지,59.1,21~31,"20,200",10,2003,밤절로
 충청남도 당진시 원당동,1172,파크빌2차,84.73,21~31,"26,500",4,2005,밤절로
 충청남도 당진시 원당동,1172,파크빌2차,117.21,1~10,"28,900",5,2005,밤절로
 충청남도 당진시 읍내동,1448,남산공원 휴먼빌,99.97,21~31,"28,800",10,2010,무수동옛길
 충청남도 당진시 읍내동,1451,당진1차푸르지오,127.81,21~31,"36,200",10,2011,북문로
 충청남도 당진시 읍내동,283,벽산,59.79,21~31,"14,550",16,1996,계성2길
 충청남도 당진시 읍내동,283,벽산,59.79,21~31,"13,800",5,1996,계성2길
 충청남도 당진시 읍내동,283,벽산,59.79,21~31,"14,000",17,1996,계성2길
 충청남도 당진시 읍내동,283,벽산,84.84,11~20,"17,000",11,1996,계성2길
 충청남도 당진시 읍내동,283,벽산,84.84,21~31,"17,200",5,1996,계성2길
