"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,21~31,"5,900",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,1~10,"4,143",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"5,800",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"5,800",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"5,800",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"5,800",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,21~31,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~31,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,21~31,"7,000",8,2002,눈어치로
 충청북도 영동군 용산면 구촌리,172-1,진산,59.61,1~10,"5,000",5,1995,용산로6길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛아파트,59.85,1~10,"8,500",4,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대아파트,59.88,1~10,"7,900",6,1995,가화3길
 충청북도 옥천군 옥천읍 마암리,16,현대아파트,84.78,1~10,"12,350",1,1992,성암1길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,1~10,"7,800",5,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,1~10,"7,700",4,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,11~20,"8,300",7,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,21~31,"8,000",7,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,376,옥천문정주공(3)단지아파트,49.85,21~31,"8,300",1,1999,문장로2길
 충청북도 옥천군 옥천읍 삼양리,225-1,삼양운암아파트,84.97,1~10,"16,000",8,2002,삼양로5길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.49,11~20,"9,500",13,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.95,21~31,"10,200",12,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.95,21~31,"8,500",1,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,51.95,21~31,"10,700",14,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,21~31,"12,600",4,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,21~31,"13,000",5,2002,장야3길
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,1~10,"7,500",3,1997,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,21~31,"7,500",12,1997,성왕로
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,84.99,21~31,"13,500",13,1997,성왕로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,150",10,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,200",10,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,300",8,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,550",8,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,21~31,"12,200",8,2003,음성로
 충청북도 음성군 감곡면 오향리,557-4,부강,59.9,21~31,"8,500",6,1993,음성로
 충청북도 음성군 감곡면 오향리,409-1,삼성래미안,84.94,1~10,"13,200",10,1994,거일길
 충청북도 음성군 금왕읍 금석리,259,로얄맨션,59.76,11~20,"4,600",3,1991,음성로
 충청북도 음성군 금왕읍 금석리,372-5,벽성,58.6,21~31,"6,850",1,1993,금석로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,65.62,11~20,"17,400",12,2007,대금로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,84.93,1~10,"20,700",9,2007,대금로
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,59.95,21~31,"12,700",12,2004,무극로
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,118.88,1~10,"19,900",10,2004,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,1~10,"8,500",5,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,59.34,21~31,"8,400",5,1998,무극로
 충청북도 음성군 금왕읍 무극리,34-3,음성금왕휴먼시아(구.주공2단지),51.95,11~20,"10,000",15,2002,대금로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,1~10,"2,500",6,1992,신내로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"6,300",2,2002,대금로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"6,150",1,2002,대금로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"6,400",3,2002,대금로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"5,900",5,2002,대금로
 충청북도 음성군 금왕읍 오선리,25-4,극동미라주,59.55,11~20,"6,000",5,2002,대금로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,250",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,400",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,11~20,"7,350",12,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,59.96,11~20,"8,800",1,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,11~20,"13,720",2,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~31,"13,300",1,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,170",14,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"1,870",4,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"1,900",10,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"1,900",6,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"1,900",3,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"1,950",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~31,"1,900",15,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,40.23,1~10,"3,450",10,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,1~10,"2,965",2,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,11~20,"5,500",1,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,11~20,"4,500",2,1994,신내로
 충청북도 음성군 대소면 삼정리,610-5,기흥윗마을,84.66,11~20,"14,000",8,2002,대동로
 충청북도 음성군 대소면 오류리,218-27,융보목련,42.08,21~31,"4,600",4,1995,대풍산단로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,1~10,"6,000",4,1991,오산로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,21~31,"5,700",1,1991,오산로
 충청북도 음성군 대소면 태생리,423-20,개나리,38.88,1~10,"6,100",13,1997,대금로
 충청북도 음성군 대소면 태생리,423-20,개나리,38.88,1~10,"5,673",3,1997,대금로
 충청북도 음성군 대소면 태생리,423-20,개나리,38.88,1~10,"6,100",11,1997,대금로
 충청북도 음성군 대소면 태생리,423-20,개나리,38.88,1~10,"6,100",6,1997,대금로
 충청북도 음성군 대소면 태생리,423-20,개나리,59.81,21~31,"7,900",12,1997,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,11~20,"15,000",3,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,11~20,"17,000",8,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,21~31,"19,300",4,2012,대금로
 충청북도 음성군 대소면 태생리,79-5,대소한양1,40.8,21~31,"5,700",7,1997,대화1길
 충청북도 음성군 대소면 태생리,79-5,대소한양1,51.99,21~31,"7,300",5,1997,대화1길
 충청북도 음성군 대소면 태생리,79-5,대소한양1,59.94,21~31,"8,300",5,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,39.84,11~20,"5,400",9,1997,대화1길
 충청북도 음성군 대소면 태생리,269,청우,59.32,11~20,"5,000",1,1993,대성로
 충청북도 음성군 대소면 태생리,308,한진신세대,59.79,21~31,"7,300",6,1998,대성로77번길
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.4,11~20,"19,800",1,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"21,800",23,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"21,900",19,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"21,800",23,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"21,000",4,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~31,"21,800",10,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~31,"20,500",5,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~31,"21,500",19,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~31,"21,800",22,2014,학예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,1~10,"18,200",17,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,1~10,"17,500",3,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,21~31,"17,500",7,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.94,1~10,"18,000",18,2014,사예로
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"3,800",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"3,500",2,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"3,500",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"3,500",5,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"3,567",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"3,450",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,500",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,700",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,700",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,500",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~31,"3,700",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,53.46,11~20,"4,600",3,2009,덕금로211번길
 충청북도 음성군 삼성면 덕정리,594-10,대성진달래,59.51,21~31,"6,600",2,1996,덕정로
 충청북도 음성군 생극면 신양리,388-11,홍은모드니,49.68,11~20,"3,800",4,1996,오신로550번길
 충청북도 음성군 생극면 신양리,388-11,홍은모드니,59.34,1~10,"4,800",2,1996,오신로550번길
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"10,900",3,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,1~10,"10,900",9,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"10,900",15,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"11,400",2,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~31,"11,400",2,2005,반기문로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,84.94,11~20,"10,300",6,1993,시장로
 충청북도 음성군 음성읍 읍내리,402-4,시티빌아파트,76.01,11~20,"17,500",4,2015,중앙로40번길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,76.88,21~31,"17,800",3,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,77.69,1~10,"21,000",11,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,692-1,청솔,59.76,11~20,"5,800",12,1996,교동1길
 충청북도 음성군 음성읍 읍내리,805,한성진주,39.96,11~20,"4,300",2,1994,설성로
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,700",5,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,400",7,2000,용두천로
 충청북도 제천시 고암동,1250,고암주공1,38.52,1~10,"4,300",3,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,46.74,1~10,"4,800",5,1987,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,46.74,21~31,"5,050",4,1987,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,47.1,1~10,"5,100",1,1987,고암로14길
