"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"3,321",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,11~20,"4,800",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,41.16,21~30,"5,000",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,800",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"5,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,000",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,700",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"4,866",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,21~30,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),39.94,21~30,"5,400",8,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,1~10,"7,450",6,2002,눈어치로
 충청북도 영동군 영동읍 설계리,886,주공아파트(886-0),49.81,11~20,"7,700",7,2002,눈어치로
 충청북도 영동군 영동읍 설계리,621-1,훼미리타운,31.32,1~10,"2,500",1,1998,눈어치로
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛,59.85,1~10,"7,631",1,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛,59.85,1~10,"7,982",2,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-26,다산금빛,59.85,11~20,"8,500",13,2002,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대,84.68,1~10,"13,700",4,1995,가화3길
 충청북도 옥천군 옥천읍 금구리,235-1,옥천가화현대,84.86,1~10,"13,900",8,1995,가화3길
 충청북도 옥천군 옥천읍 문정리,467-2,세림,84.6,11~20,"8,000",1,1991,관성로1길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,11~20,"7,800",3,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛,84.99,1~10,"22,500",14,2007,동부로
 충청북도 옥천군 옥천읍 문정리,430-1,하늘빛,84.99,11~20,"23,400",8,2007,동부로
 충청북도 옥천군 옥천읍 문정리,94,한울,69.42,1~10,"16,000",7,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,73.59,1~10,"17,000",4,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,73.59,11~20,"18,000",3,2014,향수1길
 충청북도 옥천군 옥천읍 문정리,94-9,한울2차,73.59,21~30,"19,000",7,2014,향수1길
