"본 자료는 실거래가 사이트에서 제공하고 있는  계약일 기준 자료로 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기 바라며,",,,,,,,,
외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.,,,,,,,,
* 주택매매 거래는 부동산거래신고에관한법률 제3조에 따라 계약 후 60일이내 신고토록 규정,,,,,,,,
"** 주택매매 거래량은 매월 15일경 부동산통계정보시스템(www.r-one.co.kr)에서  확인 가능하며, 전월세 거래량은 국토교통부 홈페이지(보도자료)를 통해 확인 가능",,,,,,,,
,,,,,,,,
,,,,,,,,
시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 충청북도 보은군 마로면 관기리,280-4,조일,50.19,11~20,"1,600",5,1986,관기송현로
 충청북도 보은군 보은읍 교사리,402-29,극동,59.04,1~10,"6,300",6,1997,향교1길
 충청북도 보은군 보은읍 교사리,402-29,극동,59.04,21~30,"7,150",6,1997,향교1길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.55,1~10,"13,900",11,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.55,1~10,"13,900",13,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.55,11~20,"13,900",14,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.6,11~20,"13,900",8,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.9,1~10,"13,900",3,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.9,1~10,"13,900",11,2016,군청길
 충청북도 보은군 보은읍 이평리,148,프리미엄/뷰,59.9,11~20,"13,900",14,2016,군청길
 충청북도 영동군 영동읍 계산리,445-3,영산타워맨션,55.32,21~30,"8,150",12,1993,영산로
 충청북도 영동군 영동읍 계산리,664-2,진영허브시티,84.23,1~10,"20,000",14,2015,계산로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,1~10,"21,200",10,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,1~10,"21,200",7,2015,동정로
 충청북도 영동군 영동읍 동정리,89,렉시움,84.65,21~30,"21,200",7,2015,동정로
 충청북도 영동군 영동읍 동정리,68-1,영동현대,84.98,21~30,"13,000",15,1996,동정로
 충청북도 영동군 영동읍 동정리,101-5,크로바 PARK VIEW,84.71,11~20,"22,900",9,2016,동정로2길
 충청북도 영동군 영동읍 매천리,81-1,조한드림플러스,84.98,1~10,"16,500",5,2001,새심길
 충청북도 영동군 영동읍 부용리,593-1,삼부,59.26,21~30,"3,700",3,1991,학산영동로
 충청북도 영동군 영동읍 부용리,56,신양,65.81,1~10,"6,200",1,1991,부용1길
 충청북도 영동군 영동읍 부용리,417,지평더웰,84.97,11~20,"17,600",4,2007,상부용로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,48.54,11~20,"3,950",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"6,200",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,51,11~20,"4,143",5,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"7,100",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"6,900",1,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,1~10,"7,100",6,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",3,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",2,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,693,금강,59.88,11~20,"4,866",4,1994,눈어치1로
 충청북도 영동군 영동읍 설계리,621-1,훼미리타운,31.32,1~10,"1,800",1,1998,눈어치로
 충청북도 영동군 황간면 남성리,534-1,문원하늘,84.98,21~30,"11,800",2,2012,황간로
 충청북도 옥천군 옥천읍 대천리,373-1,청솔아파트,39.95,1~10,"2,300",1,1993,성암응천길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.64,11~20,"21,500",2,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,11~20,"21,500",1,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,11~20,"22,000",3,2016,성암3길
 충청북도 옥천군 옥천읍 마암리,23-19,예담마을 A동,84.85,11~20,"21,500",1,2016,성암3길
 충청북도 옥천군 옥천읍 문정리,374,옥천문정주공(2)단지,49.62,1~10,"8,000",13,1998,문장로2길
 충청북도 옥천군 옥천읍 문정리,94,한울,76.07,1~10,"16,500",5,2014,향수1길
 충청북도 옥천군 옥천읍 장야리,262-2,그린아파트,78.56,11~20,"10,000",3,1990,장야1길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,1~10,"12,950",6,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,1~10,"12,700",1,2002,장야3길
 충청북도 옥천군 옥천읍 장야리,313,옥천장야주공(1)단지,59.64,21~30,"12,600",6,2002,장야3길
 충청북도 옥천군 옥천읍 죽향리,153,옥향아파트,59.76,1~10,"8,500",6,1997,성왕로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,900",6,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,1~10,"7,500",2,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,46.32,11~20,"7,550",3,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,1~10,"10,500",1,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,1~10,"13,000",11,2003,음성로
 충청북도 음성군 감곡면 오향리,568,덕일한마음,59.97,1~10,"12,400",10,2003,음성로
 충청북도 음성군 감곡면 오향리,557-4,부강,59.9,11~20,"8,100",13,1993,음성로
 충청북도 음성군 금왕읍 금석리,259,로얄맨션,58.86,21~30,"6,500",6,1991,음성로
 충청북도 음성군 금왕읍 금석리,340-7,음성금왕두진하트리움,65.62,21~30,"17,200",13,2007,대금로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,21~30,"3,500",6,2003,금일로
 충청북도 음성군 금왕읍 내송리,216-1,우원,33.75,21~30,"3,500",4,2003,금일로
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~30,"9,300",5,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~30,"9,600",4,1995,탑골길
 충청북도 음성군 금왕읍 무극리,662,두진백로1차,59.58,21~30,"10,100",13,1995,탑골길
 충청북도 음성군 금왕읍 무극리,661,두진백로2차,59.52,21~30,"10,500",9,1997,탑골길
 충청북도 음성군 금왕읍 무극리,585-11,명운네스트빌,84.74,1~10,"16,500",8,2004,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,36.08,1~10,"4,700",6,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,36.08,1~10,"4,700",8,1998,무극로
 충청북도 음성군 금왕읍 무극리,503,유수장미,58.97,21~30,"6,600",4,1998,무극로
 충청북도 음성군 금왕읍 무극리,504-16,풍산장미,59.88,1~10,"6,800",1,1995,무극로
 충청북도 음성군 금왕읍 본대리,산20-4,광일,47.64,21~30,"3,800",4,1992,신내로
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,300",14,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,100",3,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,1~10,"7,270",3,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,11~20,"7,800",11,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,11~20,"7,300",3,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,400",5,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,582-7,산수화,48.66,21~30,"7,250",15,2004,대금로105번길
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"15,000",9,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,1~10,"14,800",2,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"15,350",3,2006,대청로
 충청북도 음성군 대소면 대풍리,621,음성대소부영,84.8,21~30,"15,500",3,2006,대청로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,100",8,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,100",4,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,300",14,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,11~20,"2,200",9,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,100",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,000",5,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"2,300",8,1995,대동로
 충청북도 음성군 대소면 부윤리,130-17,무궁화,27.63,21~30,"1,900",1,1995,대동로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,1~10,"3,180",4,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,11~20,"2,900",1,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,33.75,11~20,"3,180",5,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,49.5,1~10,"4,750",3,1994,신내로
 충청북도 음성군 대소면 부윤리,121-1,한미금강,53.46,1~10,"4,550",5,1994,신내로
 충청북도 음성군 대소면 삼정리,610-5,기흥윗마을,84.66,21~30,"14,600",8,2002,대동로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,1~10,"16,000",15,2008,대금로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,84.86,11~20,"16,500",10,2008,대금로
 충청북도 음성군 대소면 소석리,11-7,음성SK VIEW,121.37,21~30,"18,900",11,2008,대금로
 충청북도 음성군 대소면 오류리,218-27,융보목련,59.76,11~20,"5,000",5,1995,대풍산단로
 충청북도 음성군 대소면 오류리,218-27,융보목련,59.76,11~20,"6,200",1,1995,대풍산단로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,1~10,"4,800",6,1991,오산로
 충청북도 음성군 대소면 오산리,114-5,풍산,49.86,1~10,"6,200",3,1991,오산로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,66.89,1~10,"15,400",15,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,11~20,"17,250",4,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,75.24,21~30,"16,700",10,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,1~10,"19,000",13,2012,대금로
 충청북도 음성군 대소면 태생리,756,대소두진하트리움,84.81,11~20,"19,500",11,2012,대금로
 충청북도 음성군 대소면 태생리,79-5,대소한양1,40.8,1~10,"5,900",4,1997,대화1길
 충청북도 음성군 대소면 태생리,79-5,대소한양1,40.8,11~20,"5,900",8,1997,대화1길
 충청북도 음성군 대소면 태생리,79-12,대소한양2,51.99,1~10,"7,050",2,1997,대화1길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,1~10,"4,400",9,1998,대성로77번길
 충청북도 음성군 대소면 태생리,308,한진신세대,34.8,1~10,"4,000",4,1998,대성로77번길
 충청북도 음성군 대소면 태생리,308,한진신세대,59.79,21~30,"7,500",8,1998,대성로77번길
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,74.42,1~10,"18,700",25,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,1~10,"21,000",13,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"21,500",15,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,11~20,"19,600",1,2014,학예로
 충청북도 음성군 맹동면 동성리,246,엘에이치이노밸리,84.53,21~30,"22,000",15,2014,학예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,1~10,"17,700",20,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.72,21~30,"17,350",2,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"17,550",13,2014,사예로
 충청북도 음성군 맹동면 동성리,445,충북혁신도시 LH쌍용예가,59.93,11~20,"18,300",15,2014,사예로
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"4,100",4,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"4,000",4,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"5,500",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,1~10,"4,200",3,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,11~20,"3,900",5,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~30,"3,900",1,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~30,"4,200",4,2009,덕금로211번길
 충청북도 음성군 맹동면 용촌리,56-1,음성미영황새마을,36.46,21~30,"4,050",3,2009,덕금로211번길
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"11,400",3,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,11~20,"10,500",2,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~30,"11,900",5,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,59.98,21~30,"11,900",13,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,000",5,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,500",11,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,1~10,"14,100",1,2005,반기문로
 충청북도 음성군 음성읍 신천리,149,금광포란재,84.98,21~30,"14,300",4,2005,반기문로
 충청북도 음성군 음성읍 읍내리,679-2,무지개,59.93,1~10,"6,400",3,1993,용광로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,1~10,"8,500",13,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,1~10,"7,550",15,1993,시장로
 충청북도 음성군 음성읍 읍내리,350-1,삼보,59.99,11~20,"7,800",4,1993,시장로
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,76.88,11~20,"18,600",2,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,76.88,21~30,"19,000",6,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,76.88,21~30,"19,000",3,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,77.69,21~30,"21,400",6,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,950,음성지평더웰,84.98,21~30,"22,600",3,2012,설성공원길
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,1~10,"4,500",14,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,1~10,"5,000",9,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,40.56,1~10,"4,500",11,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,1~10,"4,550",10,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,1~10,"4,900",7,1994,설성로
 충청북도 음성군 음성읍 읍내리,805,한성진주,46.14,11~20,"4,600",7,1994,설성로
 충청북도 제천시 강제동,903,강제코아루파크,84.4,1~10,"21,500",4,2015,청풍호로10길
 충청북도 제천시 강제동,903,강제코아루파크,84.4,1~10,"21,900",11,2015,청풍호로10길
 충청북도 제천시 강제동,805,센트럴코아루,76.46,11~20,"20,500",10,2016,강저로11나길
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,300",11,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,1~10,"4,800",5,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~30,"4,650",13,2000,용두천로
 충청북도 제천시 고암동,1142,고암두진4차,33,21~30,"4,700",12,2000,용두천로
 충청북도 제천시 고암동,1250,고암주공1,38.52,21~30,"3,900",4,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공1,47.25,21~30,"4,200",1,1986,고암로14길
 충청북도 제천시 고암동,1250,고암주공2,39.72,1~10,"4,400",2,1987,고암로14길
 충청북도 제천시 고암동,1129-1,금용,59.91,1~10,"8,600",8,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,83.64,1~10,"12,600",7,1993,용두천로44길
 충청북도 제천시 고암동,1129-1,금용,140.64,1~10,"13,500",2,1993,용두천로44길
 충청북도 제천시 고암동,1101,두진백로,45.6,21~30,"7,100",8,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,11~20,"11,300",7,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,59.84,11~20,"10,000",2,1997,용두천로
 충청북도 제천시 고암동,1101,두진백로,76.52,21~30,"12,000",3,1997,용두천로
 충청북도 제천시 고암동,1163-1,부강,58.93,1~10,"6,500",1,1988,고암로
 충청북도 제천시 교동,1-1,두진,84.01,21~30,"10,500",9,1994,독순로23길
 충청북도 제천시 동현동,29-2,현대,84.93,1~10,"12,000",3,1992,독순로
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,11~20,"9,250",10,2004,용두대로36길
 충청북도 제천시 봉양읍 미당리,820,미당한마음,59.55,21~30,"8,350",2,2004,용두대로36길
 충청북도 제천시 봉양읍 주포리,235,중앙,59.71,1~10,"5,000",12,1994,제원로2길
 충청북도 제천시 신백동,208-5,극동1,84.99,11~20,"14,300",10,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.9,1~10,"10,000",1,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.9,11~20,"8,800",4,1993,관전로1길
 충청북도 제천시 신백동,208-5,극동2,84.99,1~10,"14,000",4,1993,관전로1길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,21~30,"6,300",14,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,51.03,21~30,"6,300",10,1996,탑안로4길
 충청북도 제천시 신백동,110,덕일한마음1,59.94,11~20,"9,300",6,1996,탑안로4길
 충청북도 제천시 신백동,209-8,선광로즈웰,59.96,21~30,"9,700",2,2000,신백로
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.46,11~20,"10,000",7,2000,의병대로35길
 충청북도 제천시 신백동,134,신백덕일한마음2차,59.49,11~20,"8,500",2,2000,의병대로35길
 충청북도 제천시 신백동,205-5,장미,59.74,1~10,"7,200",2,1994,의병대로36길
 충청북도 제천시 신백동,198-3,화성2차,43.44,1~10,"4,250",4,1992,신백로14길
 충청북도 제천시 신백동,198-3,화성2차,45.6,21~30,"5,400",2,1992,신백로14길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",11,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",15,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",6,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"13,960",1,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",3,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",7,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",10,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",11,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",7,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",11,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",13,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",6,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",3,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",10,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",13,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"13,960",1,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",12,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",7,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",11,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",6,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",9,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",10,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",15,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",3,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",6,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",11,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",10,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",3,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",9,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",7,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,180",2,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",9,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",14,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",8,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",9,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,400",6,2006,대학로12길
 충청북도 제천시 신월동,1414,부영사랑으로,84.89,11~20,"14,620",6,2006,대학로12길
